хуфз,╧иф╠╢ЗбК,цШЁф,йуел╪ш,вН╦ъ╪ш,вН╣м╪ш,©╙ел╪ш,г╟йуел,уг╣Ь╤Н,уг╣Ь╥Ы,╩╩йжбй,Ёи╫╩а©,Ёи╫╩╫П╤Н,вэйпж╣,аВм╗йпж╣
2019-04-16,'601872,упилбж╢╛,5.13,5.16,4.99,5.11,5.12,0.01,0.1953,0.4731,22336597,113124252.0,31121722930.4,24218328880.2
2019-04-15,'601872,упилбж╢╛,5.12,5.29,5.11,5.24,5.2,-0.08,-1.5385,0.4985,23532615,122838311.0,31061056803.8,24171119662.1
2019-04-12,'601872,упилбж╢╛,5.2,5.26,5.14,5.15,5.14,0.06,1.1673,0.5449,25722836,134071732.0,31546385816.4,24548793406.8
2019-04-11,'601872,упилбж╢╛,5.14,5.27,5.11,5.14,5.16,-0.02,-0.3876,0.5625,26553998,137743333.0,31182389057.0,24265538098.3
2019-04-10,'601872,упилбж╢╛,5.16,5.2,5.03,5.14,5.18,-0.02,-0.3861,0.5073,23951207,122494699.0,31303721310.1,24359956534.4
2019-04-09,'601872,упилбж╢╛,5.18,5.23,5.12,5.12,5.11,0.07,1.3699,0.482,22756714,117719105.0,31425053563.3,24454374970.6
2019-04-08,'601872,упилбж╢╛,5.11,5.26,5.1,5.24,5.27,-0.16,-3.0361,0.8413,39716684,205353038.0,31000390677.3,24123910444.0
2019-04-04,'601872,упилбж╢╛,5.27,5.57,5.18,5.52,5.41,-0.14,-2.5878,1.7874,84384066,448293667.0,31971048702.4,24879257933.4
2019-04-03,'601872,упилбж╢╛,5.41,5.41,4.91,4.91,4.92,0.49,9.9593,2.0031,94566092,499759844.0,32820374474.4,25540186986.7
2019-04-02,'601872,упилбж╢╛,4.92,5.04,4.91,5.01,4.99,-0.07,-1.4028,0.4867,22977172,114046413.0,29847734272.4,23226935300.3
2019-04-01,'601872,упилбж╢╛,4.99,5.05,4.84,4.87,4.88,0.11,2.2541,0.6113,28861094,143967058.0,30272397158.4,23557399826.9
2019-03-29,'601872,упилбж╢╛,4.88,4.9,4.61,4.69,4.71,0.17,3.6093,0.8072,38108461,183858696.0,29605069766.2,23038098427.9
2019-03-28,'601872,упилбж╢╛,4.71,4.8,4.62,4.65,4.65,0.06,1.2903,0.3777,17830845,84121003.0,28573745614.5,22235541720.4
2019-03-27,'601872,упилбж╢╛,4.65,4.67,4.56,4.6,4.56,0.09,1.9737,0.3318,15664132,72420275.0,28209748855.0,21952286411.8
2019-03-26,'601872,упилбж╢╛,4.56,4.72,4.55,4.69,4.68,-0.12,-2.5641,0.4624,21828468,100588714.0,27663753715.9,21527403449.0
2019-03-25,'601872,упилбж╢╛,4.68,4.76,4.68,4.7,4.8,-0.12,-2.5,0.3927,18538244,87484551.0,28391747234.8,22093914066.1
2019-03-22,'601872,упилбж╢╛,4.8,4.8,4.71,4.72,4.75,0.05,1.0526,0.3882,18327753,87288433.0,29119740753.6,22660424683.2
2019-03-21,'601872,упилбж╢╛,4.75,4.81,4.68,4.71,4.71,0.04,0.8493,0.5183,24468510,116373308.0,28816410120.8,22424378592.8
2019-03-20,'601872,упилбж╢╛,4.71,4.72,4.61,4.67,4.67,0.04,0.8565,0.429,20251108,94698348.0,28573745614.5,22235541720.4
2019-03-19,'601872,упилбж╢╛,4.67,4.77,4.65,4.77,4.74,-0.07,-1.4768,0.3996,18864193,88312910.0,28331081108.2,22046704848.0
2019-03-18,'601872,упилбж╢╛,4.74,4.76,4.62,4.65,4.64,0.1,2.1552,0.5409,25537186,120062453.0,28755743994.2,22377169374.7
2019-03-15,'601872,упилбж╢╛,4.64,4.8,4.56,4.58,4.59,0.05,1.0893,0.6869,32426327,151664082.0,28149082728.5,21905077193.8
2019-03-14,'601872,упилбж╢╛,4.59,4.67,4.54,4.6,4.61,-0.02,-0.4338,0.3668,17316928,79621134.0,27845752095.6,21669031103.3
2019-03-13,'601872,упилбж╢╛,4.61,4.72,4.59,4.7,4.69,-0.08,-1.7058,0.4481,21155973,98198167.0,27967084348.8,21763449539.5
2019-03-12,'601872,упилбж╢╛,4.69,4.77,4.67,4.67,4.67,0.02,0.4283,0.4715,22257685,104785604.0,28452413361.3,22141123284.2
2019-03-11,'601872,упилбж╢╛,4.67,4.71,4.52,4.52,4.52,0.15,3.3186,0.5599,26430949,123107710.0,28331081108.2,22046704848.0
2019-03-08,'601872,упилбж╢╛,4.52,4.76,4.51,4.75,4.84,-0.32,-6.6116,0.6476,30572386,142123807.0,27421089209.6,21338566576.7
2019-03-07,'601872,упилбж╢╛,4.84,4.92,4.72,4.75,4.78,0.06,1.2552,0.7131,33666520,162434356.0,29362405259.9,22849261555.6
2019-03-06,'601872,упилбж╢╛,4.78,4.78,4.7,4.71,4.72,0.06,1.2712,0.4643,21919605,103846502.0,28998408500.5,22566006247.0
2019-03-05,'601872,упилбж╢╛,4.72,4.74,4.61,4.66,4.68,0.04,0.8547,0.5063,23903849,111688670.0,28634411741.0,22282750938.5
2019-03-04,'601872,упилбж╢╛,4.68,4.8,4.61,4.7,4.67,0.01,0.2141,0.6408,30251279,142919558.0,28391747234.8,22093914066.1
2019-03-01,'601872,упилбж╢╛,4.67,4.68,4.58,4.61,4.61,0.06,1.3015,0.3657,17262301,79806012.0,28331081108.2,22046704848.0
2019-02-28,'601872,упилбж╢╛,4.61,4.77,4.57,4.61,4.58,0.03,0.655,0.5364,25325065,117518481.0,27967084348.8,21763449539.5
2019-02-27,'601872,упилбж╢╛,4.58,4.72,4.57,4.62,4.66,-0.08,-1.7167,0.6464,30518217,141520365.0,27785085969.1,21621821885.2
2019-02-26,'601872,упилбж╢╛,4.66,4.87,4.39,4.46,4.45,0.21,4.7191,1.3034,61534153,284141016.0,28270414981.6,21999495629.9
2019-02-25,'601872,упилбж╢╛,4.45,4.46,4.26,4.28,4.25,0.2,4.7059,1.1168,52724818,230377682.0,26996426323.7,21008102050.0
2019-02-22,'601872,упилбж╢╛,4.25,4.26,4.15,4.21,4.2,0.05,1.1905,0.4168,19674770,82705193.0,25783103792.2,20063917688.2
2019-02-21,'601872,упилбж╢╛,4.2,4.27,4.12,4.15,4.16,0.04,0.9615,0.444,20959027,88179515.0,25479773159.4,19827871597.8
2019-02-20,'601872,упилбж╢╛,4.16,4.26,4.15,4.26,4.26,-0.1,-2.3474,0.3536,16693451,69727407.0,25237108653.1,19639034725.4
2019-02-19,'601872,упилбж╢╛,4.26,4.26,4.19,4.2,4.19,0.07,1.6706,0.4844,22865876,96550309.0,25843769918.8,20111126906.3
2019-02-18,'601872,упилбж╢╛,4.19,4.19,4.13,4.13,4.15,0.04,0.9639,0.3636,17167315,71688912.0,25419107032.8,19780662379.7
2019-02-15,'601872,упилбж╢╛,4.15,4.18,4.11,4.11,4.13,0.02,0.4843,0.3709,17509540,72818978.0,25176442526.5,19591825507.3
2019-02-14,'601872,упилбж╢╛,4.13,4.18,4.11,4.16,4.18,-0.05,-1.1962,0.3047,14384224,59556990.0,25055110273.4,19497407071.2
2019-02-13,'601872,упилбж╢╛,4.18,4.22,4.12,4.21,4.18,0.0,0.0,0.4995,23582804,98031757.0,25358440906.3,19733453161.6
2019-02-12,'601872,упилбж╢╛,4.18,4.25,4.16,4.2,4.23,-0.05,-1.182,0.3458,16322791,68576885.0,25358440906.3,19733453161.6
2019-02-11,'601872,упилбж╢╛,4.23,4.24,4.11,4.12,4.17,0.06,1.4388,0.344,16238031,67943241.0,25661771539.1,19969499252.1
2019-02-01,'601872,упилбж╢╛,4.17,4.18,4.04,4.11,4.15,0.02,0.4819,0.329,15534099,64039548.0,25297774779.7,19686243943.5
2019-01-31,'601872,упилбж╢╛,4.15,4.22,4.0,4.2,4.23,-0.08,-1.8913,0.5301,25023431,103142679.0,25176442526.5,19591825507.3
2019-01-30,'601872,упилбж╢╛,4.23,4.26,4.16,4.2,4.14,0.09,2.1739,0.4407,20804013,87987478.0,25661771539.1,19969499252.1
2019-01-29,'601872,упилбж╢╛,4.14,4.23,4.1,4.15,4.16,-0.02,-0.4808,0.34,16049704,66944460.0,25115776400.0,19544616289.3
2019-01-28,'601872,упилбж╢╛,4.16,4.22,4.14,4.19,4.19,-0.03,-0.716,0.3157,14905932,62262046.0,25237108653.1,19639034725.4
2019-01-25,'601872,упилбж╢╛,4.19,4.22,4.06,4.07,4.1,0.09,2.1951,0.4833,22814592,95161221.0,25419107032.8,19780662379.7
2019-01-24,'601872,упилбж╢╛,4.1,4.14,3.96,4.0,4.06,0.04,0.9852,0.5225,24668057,100252891.0,24873111893.7,19355779416.9
2019-01-23,'601872,упилбж╢╛,4.06,4.07,3.9,3.94,3.94,0.12,3.0457,0.5071,23941261,96252938.0,24630447387.4,19166942544.5
2019-01-22,'601872,упилбж╢╛,3.94,4.18,3.91,4.15,4.06,-0.12,-2.9557,0.4163,19654557,78741267.0,23902453868.6,18600431927.5
2019-01-21,'601872,упилбж╢╛,4.06,4.1,3.95,3.96,3.93,0.13,3.3079,0.3261,15395285,62397943.0,24630447387.4,19166942544.5
2019-01-18,'601872,упилбж╢╛,3.93,3.97,3.91,3.91,3.88,0.05,1.2887,0.2678,12644940,49865627.0,23841787742.0,18553222709.4
2019-01-17,'601872,упилбж╢╛,3.88,3.97,3.88,3.96,3.97,-0.09,-2.267,0.1727,8150781,31935917.0,23538457109.2,18317176618.9
2019-01-16,'601872,упилбж╢╛,3.97,3.99,3.94,3.94,3.95,0.02,0.5063,0.1542,7281253,28913429.0,24084452248.3,18742059581.7
2019-01-15,'601872,упилбж╢╛,3.95,3.96,3.89,3.93,3.9,0.05,1.2821,0.1523,7191991,28323504.0,23963119995.2,18647641145.5
2019-01-14,'601872,упилбж╢╛,3.9,3.95,3.9,3.94,3.93,-0.03,-0.7634,0.1401,6613015,25934214.0,23659789362.3,18411595055.1
2019-01-11,'601872,упилбж╢╛,3.93,3.96,3.87,3.9,3.91,0.02,0.5115,0.2248,10610950,41526088.0,23841787742.0,18553222709.4
2019-01-10,'601872,упилбж╢╛,3.91,3.96,3.86,3.87,3.88,0.03,0.7732,0.1775,8381331,32822640.0,23720455488.9,18458804273.2
2019-01-09,'601872,упилбж╢╛,3.88,3.95,3.79,3.85,3.83,0.05,1.3055,0.2883,13609393,53313264.0,23538457109.2,18317176618.9
2019-01-08,'601872,упилбж╢╛,3.83,3.87,3.77,3.8,3.83,0.0,0.0,0.2227,10515190,40291792.0,23235126476.3,18081130528.5
2019-01-07,'601872,упилбж╢╛,3.83,3.83,3.73,3.77,3.73,0.1,2.681,0.2055,9699553,36742245.0,23235126476.3,18081130528.5
2019-01-04,'601872,упилбж╢╛,3.73,3.77,3.63,3.64,3.65,0.08,2.1918,0.2914,13754603,51128835.0,22628465210.6,17609038347.6
2019-01-03,'601872,упилбж╢╛,3.65,3.75,3.6,3.7,3.69,-0.04,-1.084,0.2608,12313250,45522314.0,22143136198.0,17231364602.8
2019-01-02,'601872,упилбж╢╛,3.69,3.78,3.69,3.77,3.69,0.0,0.0,0.1342,6333461,23604132.0,22385800704.3,17420201475.2
2018-12-28,'601872,упилбж╢╛,3.69,3.79,3.69,3.78,3.73,-0.04,-1.0724,0.1593,7521999,28079529.0,22385800704.3,17420201475.2
2018-12-27,'601872,упилбж╢╛,3.73,3.85,3.73,3.83,3.77,-0.04,-1.061,0.1181,5577080,21133443.0,22628465210.6,17609038347.6
2018-12-26,'601872,упилбж╢╛,3.77,3.84,3.71,3.8,3.81,-0.04,-1.0499,0.1573,7424820,27940226.0,22871129716.9,17797875219.9
2018-12-25,'601872,упилбж╢╛,3.81,3.86,3.7,3.86,3.9,-0.09,-2.3077,0.2247,10609348,40079803.0,23113794223.2,17986712092.3
2018-12-24,'601872,упилбж╢╛,3.9,3.91,3.81,3.86,3.85,0.05,1.2987,0.1328,6271406,24217847.0,23659789362.3,18411595055.1
2018-12-21,'601872,упилбж╢╛,3.85,3.92,3.81,3.88,3.9,-0.05,-1.2821,0.1708,8064027,31093430.0,23356458729.5,18175548964.7
2018-12-20,'601872,упилбж╢╛,3.9,3.93,3.88,3.9,3.9,0.0,0.0,0.1652,7796988,30458841.0,23659789362.3,18411595055.1
2018-12-19,'601872,упилбж╢╛,3.9,3.94,3.86,3.91,3.93,-0.03,-0.7634,0.2095,9891800,38686644.0,23659789362.3,18411595055.1
2018-12-18,'601872,упилбж╢╛,3.93,3.98,3.86,3.94,3.96,-0.03,-0.7576,0.3003,14178008,55463856.0,23841787742.0,18553222709.4
2018-12-17,'601872,упилбж╢╛,3.96,4.05,3.92,4.0,4.01,-0.05,-1.2469,0.3014,14227597,56651139.0,24023786121.7,18694850363.6
2018-12-14,'601872,упилбж╢╛,4.01,4.05,3.99,4.03,4.04,-0.03,-0.7426,0.1764,8327469,33408957.0,24327116754.6,18930896454.1
2018-12-13,'601872,упилбж╢╛,4.04,4.09,4.0,4.05,4.02,0.02,0.4975,0.2132,10067152,40800718.0,24509115134.3,19072524108.4
2018-12-12,'601872,упилбж╢╛,4.02,4.09,4.0,4.08,4.07,-0.05,-1.2285,0.2383,11252061,45367062.0,24387782881.1,18978105672.2
2018-12-11,'601872,упилбж╢╛,4.07,4.11,4.03,4.06,4.06,0.01,0.2463,0.1994,9415611,38233041.0,24691113514.0,19214151762.6
2018-12-10,'601872,упилбж╢╛,4.06,4.16,4.02,4.09,4.11,-0.05,-1.2165,0.2199,10382820,42434223.0,24630447387.4,19166942544.5
2018-12-07,'601872,упилбж╢╛,4.11,4.23,4.09,4.09,4.06,0.05,1.2315,0.2974,14040981,58172249.0,24933778020.3,19402988635.0
2018-12-06,'601872,упилбж╢╛,4.06,4.2,4.05,4.14,4.18,-0.12,-2.8708,0.3584,16920007,69532565.0,24630447387.4,19166942544.5
2018-12-05,'601872,упилбж╢╛,4.18,4.23,4.08,4.22,4.24,-0.06,-1.4151,0.6405,30236036,125488174.0,25358440906.3,19733453161.6
2018-12-04,'601872,упилбж╢╛,4.24,4.34,4.24,4.31,4.34,-0.1,-2.3041,0.3947,18632571,79750188.0,25722437665.7,20016708470.2
2018-12-03,'601872,упилбж╢╛,4.34,4.37,4.27,4.27,4.06,0.28,6.8966,1.1377,53709397,232450925.0,26329098931.4,20488800651.1
2018-11-30,'601872,упилбж╢╛,4.06,4.08,3.9,3.93,3.95,0.11,2.7848,0.4348,20527238,82650624.0,24630447387.4,19166942544.5
2018-11-29,'601872,упилбж╢╛,3.95,4.05,3.93,4.05,3.99,-0.04,-1.0025,0.239,11282120,44725732.0,23963119995.2,18647641145.5
2018-11-28,'601872,упилбж╢╛,3.99,4.0,3.83,3.84,3.81,0.18,4.7244,0.4493,21211757,83692078.0,24205784501.4,18836478017.9
2018-11-27,'601872,упилбж╢╛,3.81,3.88,3.8,3.87,3.84,-0.03,-0.7813,0.119,5619600,21513229.0,23113794223.2,17986712092.3
2018-11-26,'601872,упилбж╢╛,3.84,3.89,3.79,3.79,3.8,0.04,1.0526,0.146,6894831,26614677.0,23295792602.9,18128339746.6
2018-11-23,'601872,упилбж╢╛,3.8,3.89,3.78,3.87,3.87,-0.07,-1.8088,0.1483,7000220,26859556.0,23053128096.6,17939502874.2
2018-11-22,'601872,упилбж╢╛,3.87,3.89,3.79,3.8,3.8,0.07,1.8421,0.1937,9146743,35217135.0,23477790982.6,18269967400.8
2018-11-21,'601872,упилбж╢╛,3.8,3.84,3.76,3.79,3.81,-0.01,-0.2625,0.1355,6398614,24295110.0,23053128096.6,17939502874.2
2018-11-20,'601872,упилбж╢╛,3.81,3.85,3.78,3.84,3.85,-0.04,-1.039,0.2497,11789661,44865359.0,23113794223.2,17986712092.3
2018-11-19,'601872,упилбж╢╛,3.85,3.97,3.82,3.91,3.89,-0.04,-1.0283,0.2485,11729161,45370709.0,23356458729.5,18175548964.7
2018-11-16,'601872,упилбж╢╛,3.89,3.94,3.86,3.88,3.9,-0.01,-0.2564,0.2153,10163853,39645010.0,23599123235.7,18364385837.0
2018-11-15,'601872,упилбж╢╛,3.9,3.92,3.87,3.89,3.9,0.0,0.0,0.2029,9578826,37297394.0,23659789362.3,18411595055.1
2018-11-14,'601872,упилбж╢╛,3.9,4.0,3.86,3.96,3.93,-0.03,-0.7634,0.2452,11574113,45517252.0,23659789362.3,18411595055.1
2018-11-13,'601872,упилбж╢╛,3.93,3.94,3.82,3.83,3.89,0.04,1.0283,0.1744,8235018,32108921.0,23841787742.0,18553222709.4
2018-11-12,'601872,упилбж╢╛,3.89,3.91,3.76,3.8,3.8,0.09,2.3684,0.1857,8768888,33701410.0,23599123235.7,18364385837.0
2018-11-09,'601872,упилбж╢╛,3.8,3.86,3.72,3.86,3.85,-0.05,-1.2987,0.2735,12912262,48670756.0,23053128096.6,17939502874.2
2018-11-08,'601872,упилбж╢╛,3.85,3.95,3.83,3.94,3.92,-0.07,-1.7857,0.2171,10247522,39622993.0,23356458729.5,18175548964.7
2018-11-07,'601872,упилбж╢╛,3.92,3.97,3.91,3.97,3.95,-0.03,-0.7595,0.2057,9710396,38260843.0,23781121615.4,18506013491.3
2018-11-06,'601872,упилбж╢╛,3.95,3.97,3.91,3.93,3.97,-0.02,-0.5038,0.2735,12911859,50787679.0,23963119995.2,18647641145.5
2018-11-05,'601872,упилбж╢╛,3.97,4.21,3.89,4.21,4.18,-0.21,-5.0239,0.7666,36188709,144359705.0,24084452248.3,18742059581.7
2018-11-02,'601872,упилбж╢╛,4.18,4.24,4.12,4.18,4.08,0.1,2.451,0.3104,14653305,61083433.0,25358440906.3,19733453161.6
2018-11-01,'601872,упилбж╢╛,4.08,4.12,4.01,4.01,4.01,0.07,1.7456,0.3121,14731742,60140862.0,24751779640.6,19261360980.7
2018-10-31,'601872,упилбж╢╛,4.01,4.08,4.0,4.0,4.03,-0.02,-0.4963,0.1796,8477200,34227337.0,24327116754.6,18930896454.1
2018-10-30,'601872,упилбж╢╛,4.03,4.09,3.91,4.06,4.03,0.0,0.0,0.3761,17756350,71301042.0,24448449007.7,19025314890.3
2018-10-29,'601872,упилбж╢╛,4.03,4.12,3.96,4.07,3.96,0.07,1.7677,0.4374,20651436,83557335.0,24448449007.7,19025314890.3
2018-10-26,'601872,упилбж╢╛,3.96,4.07,3.89,3.91,3.89,0.07,1.7995,0.4379,20672090,82599009.0,24023786121.7,18694850363.6
2018-10-25,'601872,упилбж╢╛,3.89,3.92,3.69,3.71,3.84,0.05,1.3021,0.2749,12975974,49769110.0,23599123235.7,18364385837.0
2018-10-24,'601872,упилбж╢╛,3.84,3.9,3.77,3.85,3.81,0.03,0.7874,0.2582,12191674,46741156.0,23295792602.9,18128339746.6
2018-10-23,'601872,упилбж╢╛,3.81,3.95,3.75,3.79,3.77,0.04,1.061,0.3313,15640946,60145983.0,23113794223.2,17986712092.3
2018-10-22,'601872,упилбж╢╛,3.77,3.8,3.63,3.63,3.6,0.17,4.7222,0.3379,15953724,59651681.0,22871129716.9,17797875219.9
2018-10-19,'601872,упилбж╢╛,3.6,3.66,3.42,3.64,3.68,-0.08,-2.1739,0.4839,22845866,81312564.0,21839805565.2,16995318512.4
2018-10-18,'601872,упилбж╢╛,3.68,3.79,3.63,3.79,3.81,-0.13,-3.4121,0.2881,13600258,50360942.0,22325134577.8,17372992257.1
2018-10-17,'601872,упилбж╢╛,3.81,3.9,3.67,3.69,3.67,0.14,3.8147,0.4483,21165940,80466073.0,23113794223.2,17986712092.3
2018-10-16,'601872,упилбж╢╛,3.67,3.83,3.61,3.81,3.78,-0.11,-2.9101,0.3209,15148010,55930571.0,22264468451.2,17325783039.0
2018-10-15,'601872,упилбж╢╛,3.78,3.89,3.61,3.61,3.6,0.18,5.0,0.4739,22372384,84022423.0,22931795843.5,17845084438.0
2018-10-12,'601872,упилбж╢╛,3.6,3.75,3.58,3.63,3.67,-0.07,-1.9074,0.4541,21439459,78000813.0,21839805565.2,16995318512.4
2018-10-11,'601872,упилбж╢╛,3.67,3.79,3.6,3.74,3.87,-0.2,-5.168,0.4518,21328239,79366323.0,22264468451.2,17325783039.0
2018-10-10,'601872,упилбж╢╛,3.87,3.98,3.8,3.94,3.94,-0.07,-1.7766,0.2879,13592564,52457746.0,23477790982.6,18269967400.8
2018-10-09,'601872,упилбж╢╛,3.94,4.05,3.79,3.87,3.83,0.11,2.8721,0.8118,38326740,151340322.0,23902453868.6,18600431927.5
2018-10-08,'601872,упилбж╢╛,3.83,4.08,3.83,3.91,3.72,0.11,2.957,0.913,43101735,170787482.0,23235126476.3,18081130528.5
2018-09-28,'601872,упилбж╢╛,3.72,3.92,3.56,3.59,3.56,0.16,4.4944,0.4258,20103762,74913465.0,22567799084.0,17561829129.5
2018-09-27,'601872,упилбж╢╛,3.56,3.64,3.55,3.61,3.61,-0.05,-1.385,0.1684,7951780,28466938.0,21597141058.9,16806481640.0
2018-09-26,'601872,упилбж╢╛,3.61,3.65,3.58,3.62,3.64,-0.03,-0.8242,0.2114,9979422,36112612.0,21900471691.8,17042527730.5
2018-09-25,'601872,упилбж╢╛,3.64,3.65,3.55,3.57,3.58,0.06,1.676,0.2306,10886014,39327460.0,22082470071.5,17184155384.8
2018-09-21,'601872,упилбж╢╛,3.58,3.6,3.56,3.56,3.54,0.04,1.1299,0.1427,6735658,24095814.0,21718473312.1,16900900076.2
2018-09-20,'601872,упилбж╢╛,3.54,3.58,3.52,3.56,3.52,0.02,0.5682,0.1236,5834365,20698323.0,21475808805.8,16712063203.9
2018-09-19,'601872,упилбж╢╛,3.52,3.58,3.45,3.47,3.46,0.06,1.7341,0.3081,14545770,51417327.0,21354476552.6,16617644767.7
2018-09-18,'601872,упилбж╢╛,3.46,3.47,3.38,3.42,3.43,0.03,0.8746,0.1378,6503423,22358934.0,20990479793.2,16334389459.1
2018-09-17,'601872,упилбж╢╛,3.43,3.48,3.42,3.43,3.44,-0.01,-0.2907,0.1099,5190135,17887597.0,20808481413.5,16192761804.9
2018-09-14,'601872,упилбж╢╛,3.44,3.47,3.37,3.39,3.37,0.07,2.0772,0.2401,11334463,38897329.0,20869147540.1,16239971023.0
2018-09-13,'601872,упилбж╢╛,3.37,3.38,3.34,3.35,3.33,0.04,1.2012,0.0801,3780695,12714973.0,20444484654.1,15909506496.3
2018-09-12,'601872,упилбж╢╛,3.33,3.35,3.31,3.35,3.32,0.01,0.3012,0.0443,2092980,6962513.0,20201820147.8,15720669624.0
2018-09-11,'601872,упилбж╢╛,3.32,3.36,3.3,3.33,3.32,0.0,0.0,0.0485,2289482,7626806.0,20141154021.2,15673460405.9
2018-09-10,'601872,упилбж╢╛,3.32,3.36,3.31,3.35,3.35,-0.03,-0.8955,0.0555,2619860,8707035.0,20141154021.2,15673460405.9
2018-09-07,'601872,упилбж╢╛,3.35,3.38,3.33,3.34,3.34,0.01,0.2994,0.0832,3929950,13161229.0,20323152401.0,15815088060.1
2018-09-06,'601872,упилбж╢╛,3.34,3.39,3.34,3.37,3.38,-0.04,-1.1834,0.061,2879150,9653931.0,20262486274.4,15767878842.1
2018-09-05,'601872,упилбж╢╛,3.38,3.41,3.34,3.37,3.37,0.01,0.2967,0.1409,6652336,22487032.0,20505150780.7,15956715714.4
2018-09-04,'601872,упилбж╢╛,3.37,3.39,3.3,3.3,3.3,0.07,2.1212,0.0892,4210378,14116357.0,20444484654.1,15909506496.3
2018-09-03,'601872,упилбж╢╛,3.3,3.34,3.28,3.33,3.31,-0.01,-0.3021,0.1069,5046790,16677084.0,20019821768.1,15579041969.7
2018-08-31,'601872,упилбж╢╛,3.31,3.37,3.31,3.35,3.36,-0.05,-1.4881,0.1311,6187851,20651224.0,20080487894.7,15626251187.8
2018-08-30,'601872,упилбж╢╛,3.36,3.39,3.35,3.37,3.37,-0.01,-0.2967,0.0652,3077041,10357358.0,20383818527.5,15862297278.2
2018-08-29,'601872,упилбж╢╛,3.37,3.44,3.36,3.44,3.44,-0.07,-2.0349,0.1587,7493770,25326927.0,20444484654.1,15909506496.3
2018-08-28,'601872,упилбж╢╛,3.44,3.46,3.42,3.43,3.42,0.02,0.5848,0.0534,2519105,8659553.0,20869147540.1,16239971023.0
2018-08-27,'601872,упилбж╢╛,3.42,3.44,3.39,3.41,3.39,0.03,0.885,0.0771,3637481,12443982.0,20747815286.9,16145552586.8
2018-08-24,'601872,упилбж╢╛,3.39,3.41,3.36,3.39,3.39,0.0,0.0,0.063,2974260,10066949.0,20565816907.2,16003924932.5
2018-08-23,'601872,упилбж╢╛,3.39,3.42,3.36,3.38,3.4,-0.01,-0.2941,0.0923,4358141,14755201.0,20565816907.2,16003924932.5
2018-08-22,'601872,упилбж╢╛,3.4,3.42,3.37,3.39,3.39,0.01,0.295,0.0804,3796500,12886510.0,20626483033.8,16051134150.6
2018-08-21,'601872,упилбж╢╛,3.39,3.42,3.36,3.37,3.37,0.02,0.5935,0.0966,4560811,15475396.0,20565816907.2,16003924932.5
2018-08-20,'601872,упилбж╢╛,3.37,3.41,3.34,3.38,3.38,-0.01,-0.2959,0.1353,6386772,21452717.0,20444484654.1,15909506496.3
2018-08-17,'601872,упилбж╢╛,3.38,3.48,3.37,3.46,3.47,-0.09,-2.5937,0.0946,4464931,15254224.0,20505150780.7,15956715714.4
2018-08-16,'601872,упилбж╢╛,3.47,3.5,3.41,3.5,3.52,-0.05,-1.4205,0.1141,5387065,18631126.0,21051145919.8,16381598677.2
2018-08-15,'601872,упилбж╢╛,3.52,3.55,3.51,3.54,3.55,-0.03,-0.8451,0.0837,3951308,13922961.0,21354476552.6,16617644767.7
2018-08-14,'601872,упилбж╢╛,3.55,3.55,3.49,3.51,3.52,0.03,0.8523,0.0768,3626389,12775973.0,21536474932.3,16759272422.0
2018-08-13,'601872,упилбж╢╛,3.52,3.56,3.47,3.56,3.56,-0.04,-1.1236,0.1317,6217809,21752117.0,21354476552.6,16617644767.7
2018-08-10,'601872,упилбж╢╛,3.56,3.56,3.51,3.51,3.51,0.05,1.4245,0.1494,7055260,24965098.0,21597141058.9,16806481640.0
2018-08-09,'601872,упилбж╢╛,3.51,3.54,3.44,3.45,3.44,0.07,2.0349,0.1486,7015910,24634734.0,21293810426.1,16570435549.6
2018-08-08,'601872,упилбж╢╛,3.44,3.48,3.41,3.44,3.44,0.0,0.0,0.1415,6681080,23037070.0,20869147540.1,16239971023.0
2018-08-07,'601872,упилбж╢╛,3.44,3.45,3.34,3.37,3.35,0.09,2.6866,0.1155,5450690,18521117.0,20869147540.1,16239971023.0
2018-08-06,'601872,упилбж╢╛,3.35,3.4,3.33,3.4,3.38,-0.03,-0.8876,0.1049,4951307,16635450.0,20323152401.0,15815088060.1
2018-08-03,'601872,упилбж╢╛,3.38,3.43,3.35,3.4,3.38,0.0,0.0,0.0711,3356330,11390951.0,20505150780.7,15956715714.4
2018-08-02,'601872,упилбж╢╛,3.38,3.51,3.3,3.5,3.52,-0.14,-3.9773,0.19,8967602,30457545.0,20505150780.7,15956715714.4
2018-08-01,'601872,упилбж╢╛,3.52,3.62,3.49,3.49,3.48,0.04,1.1494,0.2407,11362858,40364395.0,21354476552.6,16617644767.7
2018-07-31,'601872,упилбж╢╛,3.48,3.5,3.46,3.47,3.48,0.0,0.0,0.0609,2872900,9996435.0,21111812046.4,16428807895.3
2018-07-30,'601872,упилбж╢╛,3.48,3.53,3.44,3.53,3.57,-0.09,-2.521,0.1647,7773365,27000576.0,21111812046.4,16428807895.3
2018-07-27,'601872,упилбж╢╛,3.57,3.59,3.51,3.52,3.52,0.05,1.4205,0.1706,8056099,28590420.0,21657807185.5,16853690858.1
2018-07-26,'601872,упилбж╢╛,3.52,3.59,3.48,3.51,3.51,0.01,0.2849,0.1783,8418153,29887463.0,21354476552.6,16617644767.7
2018-07-25,'601872,упилбж╢╛,3.51,3.55,3.48,3.52,3.52,-0.01,-0.2841,0.1076,5078618,17844240.0,21293810426.1,16570435549.6
