�梪�,嘖き測鎢,靡備,彶攫歎,郔詢歎,郔腴歎,羲攫歎,ヶ彶攫,梀視塗,梀視盟,遙忒薹,傖蝠講,傖蝠踢塗,軞庈硉,霜籵庈硉
2019-04-17,'002032,劼 眼 嫌,73.8,74.5,72.72,72.99,73.2,0.6,0.8197,0.2136,1166522,85999702.67,60607804248.0,40312636426.8
2019-04-16,'002032,劼 眼 嫌,73.2,73.38,71.1,71.3,71.57,1.63,2.2775,0.2632,1437655,104086250.25,60115057872.0,39984891415.2
2019-04-15,'002032,劼 眼 嫌,71.57,74.58,71.5,73.65,72.53,-0.96,-1.3236,0.3298,1801658,131113386.17,58776430217.2,39094517467.0
2019-04-12,'002032,劼 眼 嫌,72.53,73.48,71.44,72.56,72.9,-0.37,-0.5075,0.1987,1085442,78752071.35,59564824418.8,39618909485.6
2019-04-11,'002032,劼 眼 嫌,72.9,76.5,72.0,76.5,77.08,-4.18,-5.4229,0.5103,2787323,206998179.71,59868684684.0,39821018909.4
2019-04-10,'002032,劼 眼 嫌,77.08,77.08,71.42,72.27,72.42,4.66,6.4347,0.6849,3741015,279439584.06,63301484436.8,42104309156.9
2019-04-09,'002032,劼 眼 嫌,72.42,73.4,71.5,72.79,72.79,-0.37,-0.5083,0.4101,2240188,161570519.54,59474487583.2,39558822900.1
2019-04-08,'002032,劼 眼 嫌,72.79,74.02,71.55,72.52,72.53,0.26,0.3585,0.5542,3027264,220638938.66,59778347848.4,39760932323.9
2019-04-04,'002032,劼 眼 嫌,72.53,73.91,72.11,73.1,73.27,-0.74,-1.01,0.4601,2513364,183396539.83,59564824418.8,39618909485.6
2019-04-03,'002032,劼 眼 嫌,73.27,74.76,72.16,73.7,75.27,-2.0,-2.6571,0.6002,3278625,239721011.46,60172544949.2,40023128333.2
2019-04-02,'002032,劼 眼 嫌,75.27,75.9,71.47,74.35,74.6,0.67,0.8981,0.6271,3425324,251151166.24,61815032869.2,41115611705.2
2019-04-01,'002032,劼 眼 嫌,74.6,77.13,73.12,74.83,75.03,-0.43,-0.5731,0.7031,3840602,286742970.93,61264799416.0,40749629775.6
2019-03-29,'002032,劼 眼 嫌,75.03,75.66,69.38,69.66,69.0,6.03,8.7391,0.6221,3398304,248235935.39,61617934318.8,40984513700.6
2019-03-28,'002032,劼 眼 嫌,69.0,71.79,65.34,66.13,66.19,2.81,4.2454,0.596,3255720,226153181.96,56665833240.0,37690676334.0
2019-03-27,'002032,劼 眼 嫌,66.19,66.79,63.01,63.6,63.76,2.43,3.8112,0.4111,2245465,146724649.93,54358137712.4,36155737196.3
2019-03-26,'002032,劼 眼 嫌,63.76,64.88,62.65,64.0,63.66,0.1,0.1571,0.2202,1202691,76721101.74,52362514889.6,34828369899.4
2019-03-25,'002032,劼 眼 嫌,63.66,64.65,63.2,64.15,64.81,-1.15,-1.7744,0.2483,1356367,86689387.31,52280390493.6,34773745730.8
2019-03-22,'002032,劼 眼 嫌,64.81,65.28,63.66,64.23,64.8,0.01,0.0154,0.2197,1200168,77329615.42,53224821047.6,35401923669.7
2019-03-21,'002032,劼 眼 嫌,64.8,65.99,64.33,65.68,65.65,-0.85,-1.2947,0.193,1054298,68505814.71,53216608608.0,35396461252.8
2019-03-20,'002032,劼 眼 嫌,65.65,66.28,64.77,64.77,65.56,0.09,0.1373,0.2091,1142393,74884165.08,53914665974.0,35860766685.9
2019-03-19,'002032,劼 眼 嫌,65.56,67.39,65.16,66.81,66.88,-1.32,-1.9737,0.2109,1151838,75855738.59,53840754017.6,35811604934.2
2019-03-18,'002032,劼 眼 嫌,66.88,66.9,63.2,63.2,63.84,3.04,4.7619,0.475,2594747,169935164.22,54924796044.8,36532643959.7
2019-03-15,'002032,劼 眼 嫌,63.84,64.59,61.66,62.19,61.83,2.01,3.2508,0.4516,2467000,156101457.56,52428214406.4,34872069234.2
2019-03-14,'002032,劼 眼 嫌,61.83,63.25,61.15,62.12,62.4,-0.57,-0.9135,0.2595,1417425,87986211.13,50777514046.8,33774123445.4
2019-03-13,'002032,劼 眼 嫌,62.4,64.05,61.0,62.12,62.46,-0.06,-0.0961,0.5669,3096629,194047297.96,51245623104.0,34085481206.4
2019-03-12,'002032,劼 眼 嫌,62.46,63.0,61.13,62.8,62.55,-0.09,-0.1439,0.5668,3096176,192869042.03,51294897741.6,34118255707.6
2019-03-11,'002032,劼 眼 嫌,62.55,63.05,62.02,62.75,62.66,-0.11,-0.1756,0.4365,2384399,148923352.46,51368809698.0,34167417459.3
2019-03-08,'002032,劼 眼 嫌,62.66,63.55,61.5,63.0,63.6,-0.94,-1.478,0.5203,2841954,177967713.95,51459146533.6,34227504044.8
2019-03-07,'002032,劼 眼 嫌,63.6,65.04,63.0,64.23,64.9,-1.3,-2.0031,0.3969,2168218,138297303.18,52231115856.0,34740971229.6
2019-03-06,'002032,劼 眼 嫌,64.9,65.79,62.8,65.79,65.92,-1.02,-1.5473,0.4912,2683341,171898462.58,53298733004.0,35451085421.4
2019-03-05,'002032,劼 眼 嫌,65.92,66.9,65.0,65.49,66.07,-0.15,-0.227,0.2732,1492333,98409195.19,54136401843.2,36008251941.1
2019-03-04,'002032,劼 眼 嫌,66.07,67.93,63.54,64.5,64.56,1.51,2.3389,0.5868,3205523,211298398.8,54259588437.2,36090188194.0
2019-03-01,'002032,劼 眼 嫌,64.56,64.56,61.11,61.49,61.5,3.06,4.9756,0.4141,2262121,143139211.88,53019510057.6,35265363248.2
2019-02-28,'002032,劼 眼 嫌,61.5,61.8,60.42,60.85,61.16,0.34,0.5559,0.2415,1318919,80678030.95,50506503540.0,33593863689.0
2019-02-27,'002032,劼 眼 嫌,61.16,62.45,58.85,62.45,59.55,1.61,2.7036,0.5272,2879696,175287180.93,50227280593.6,33408141515.8
2019-02-26,'002032,劼 眼 嫌,59.55,64.0,59.0,59.5,58.85,0.7,1.1895,0.6901,3769879,229407764.95,48905077818.0,32528692401.3
2019-02-25,'002032,劼 眼 嫌,58.85,58.85,54.02,54.03,53.5,5.35,10.0,0.8425,4601815,261989941.42,48330207046.0,32146323221.1
2019-02-22,'002032,劼 眼 嫌,53.5,53.62,52.12,53.11,53.1,0.4,0.7533,0.3445,1882048,99369612.14,43936551860.0,29223930201.0
2019-02-21,'002032,劼 眼 嫌,53.1,54.0,52.88,53.85,53.85,-0.75,-1.3928,0.4089,2233570,119272861.16,43608054276.0,29005433526.6
2019-02-20,'002032,劼 眼 嫌,53.85,54.18,53.25,54.01,54.08,-0.23,-0.4253,0.2379,1299703,69838317.22,44223987246.0,29415114791.1
2019-02-19,'002032,劼 眼 嫌,54.08,54.9,53.77,54.9,54.9,-0.82,-1.4936,0.3556,1942219,105463590.32,44412873356.8,29540750378.9
2019-02-18,'002032,劼 眼 嫌,54.9,55.28,54.32,54.62,54.63,0.27,0.4942,0.3404,1859297,101844505.53,45086293404.0,29988668561.4
2019-02-15,'002032,劼 眼 嫌,54.63,56.0,54.07,55.87,56.35,-1.72,-3.0524,0.1851,1010981,55600187.72,44864557534.8,29841183306.2
2019-02-14,'002032,劼 眼 嫌,56.35,56.67,54.81,55.4,55.35,1.0,1.8067,0.2853,1558376,87004560.42,46277097146.0,30780719006.1
2019-02-13,'002032,劼 眼 嫌,55.35,55.89,54.22,54.97,54.76,0.59,1.0774,0.3086,1685909,92941107.96,45455853186.0,30234477320.1
2019-02-12,'002032,劼 眼 嫌,54.76,55.19,53.83,54.98,54.83,-0.07,-0.1277,0.2482,1355987,73992491.02,44971319249.6,29912194725.4
2019-02-11,'002032,劼 眼 嫌,54.83,55.38,52.76,52.76,52.75,2.08,3.9431,0.267,1458231,79291052.26,45028806326.8,29950431643.4
2019-02-01,'002032,劼 眼 嫌,52.75,53.6,52.19,53.01,52.99,-0.24,-0.4529,0.1719,939112,49393630.16,43320618890.0,28814248936.5
2019-01-31,'002032,劼 眼 嫌,52.99,53.5,52.26,52.79,52.74,0.25,0.474,0.1817,992382,52559516.47,43517717440.4,28945346941.1
2019-01-30,'002032,劼 眼 嫌,52.74,53.93,51.98,52.01,52.44,0.3,0.5721,0.2434,1329555,70509054.96,43312406450.4,28808786519.6
2019-01-29,'002032,劼 眼 嫌,52.44,53.15,51.71,52.61,52.59,-0.15,-0.2852,0.2562,1399738,73183787.69,43066033262.4,28644914013.8
2019-01-28,'002032,劼 眼 嫌,52.59,54.5,52.02,52.64,52.51,0.08,0.1524,0.3724,2033980,108086899.06,43189219856.4,28726850266.7
2019-01-25,'002032,劼 眼 嫌,52.51,52.69,50.91,51.2,50.93,1.58,3.1023,0.4906,2679900,139067098.57,43123520339.6,28683150931.9
2019-01-24,'002032,劼 眼 嫌,50.93,51.01,49.53,50.01,49.5,1.43,2.8889,0.5114,2793580,140587075.58,41825954882.8,27820089068.0
2019-01-23,'002032,劼 眼 嫌,49.5,50.39,49.13,50.08,50.01,-0.51,-1.0198,0.3894,2126920,105531038.2,40651576020.0,27038963457.0
2019-01-22,'002032,劼 眼 嫌,50.01,50.65,49.6,50.65,50.7,-0.69,-1.3609,0.27,1474824,73765466.09,41070410439.6,27317546716.9
2019-01-21,'002032,劼 眼 嫌,50.7,51.68,50.08,50.36,50.56,0.14,0.2769,0.4646,2537844,128844217.97,41637068772.0,27694453480.2
2019-01-18,'002032,劼 眼 嫌,50.56,51.0,50.12,50.12,50.5,0.06,0.1188,0.3279,1790896,90584803.01,41522094617.6,27617979644.2
2019-01-17,'002032,劼 眼 嫌,50.5,50.92,50.17,50.73,50.68,-0.18,-0.3552,0.1985,1084173,54790260.15,41472819980.0,27585205143.0
2019-01-16,'002032,劼 眼 嫌,50.68,51.3,49.88,50.8,51.3,-0.62,-1.2086,0.2851,1557220,78683453.19,41620643892.8,27683528646.5
2019-01-15,'002032,劼 眼 嫌,51.3,51.66,49.12,50.21,50.73,0.57,1.1236,0.3781,2065522,104329087.77,42129815148.0,28022198491.8
2019-01-14,'002032,劼 眼 嫌,50.73,50.86,49.75,50.07,50.07,0.66,1.3182,0.2867,1565952,78853471.6,41661706090.8,27710840730.8
2019-01-11,'002032,劼 眼 嫌,50.07,50.97,49.7,50.5,50.44,-0.37,-0.7335,0.422,2305330,115690397.35,41119685077.2,27350321218.0
2019-01-10,'002032,劼 眼 嫌,50.44,51.58,50.04,51.4,51.81,-1.37,-2.6443,0.3183,1738559,87769692.03,41423545342.4,27552430641.8
2019-01-09,'002032,劼 眼 嫌,51.81,52.3,50.14,51.1,51.0,0.81,1.5882,0.3805,2078319,107408293.86,42548649567.6,28300781751.7
2019-01-08,'002032,劼 眼 嫌,51.0,52.25,50.5,50.75,51.05,-0.05,-0.0979,0.2992,1634239,83567731.7,41883441960.0,27858325986.0
2019-01-07,'002032,劼 眼 嫌,51.05,52.0,49.6,50.99,50.07,0.98,1.9573,0.4269,2331923,119346294.45,41924504158.0,27885638070.3
2019-01-04,'002032,劼 眼 嫌,50.07,50.45,47.41,48.17,48.07,2.0,4.1606,0.5041,2753771,136350909.31,41119685077.2,27350321218.0
2019-01-03,'002032,劼 眼 嫌,48.07,51.85,47.87,51.72,52.03,-3.96,-7.611,0.687,3752536,184202910.18,39477197157.2,26257837846.0
2019-01-02,'002032,劼 眼 嫌,52.03,53.13,51.68,53.0,52.5,-0.47,-0.8952,0.2499,1364353,71053558.51,42729323238.8,28400798500.6
2018-12-28,'002032,劼 眼 嫌,52.5,53.26,51.72,52.5,52.89,-0.39,-0.7374,0.4429,2417508,127007970.64,43115307900.0,28657350015.0
2018-12-27,'002032,劼 眼 嫌,52.89,54.68,52.02,54.49,53.51,-0.62,-1.1587,0.5055,2759028,145758366.96,43435593044.4,28870233186.5
2018-12-26,'002032,劼 眼 嫌,53.51,54.04,52.36,52.49,52.6,0.91,1.73,0.4154,2267291,121375599.65,43944764299.6,29208662843.9
2018-12-25,'002032,劼 眼 嫌,52.6,54.89,52.0,54.81,54.81,-2.21,-4.0321,0.6012,3281582,173292534.86,43197432296.0,28711935443.6
2018-12-24,'002032,劼 眼 嫌,54.81,55.5,52.34,52.49,51.97,2.84,5.4647,0.4564,2491007,134820821.66,45012381447.6,29918273415.7
2018-12-21,'002032,劼 眼 嫌,51.97,54.95,51.68,54.51,54.2,-2.23,-4.1144,0.3034,1656360,87416265.28,42680048601.2,28368047243.4
2018-12-20,'002032,劼 眼 嫌,54.2,54.96,53.07,53.37,52.65,1.55,2.944,0.3733,2037620,110207334.18,44511422632.0,29585302301.2
2018-12-19,'002032,劼 眼 嫌,52.65,54.5,52.5,53.5,53.08,-0.43,-0.8101,0.3375,1842274,98490557.06,43238494494.0,28739228157.9
2018-12-18,'002032,劼 眼 嫌,53.08,55.8,52.31,55.06,55.37,-2.29,-4.1358,0.5105,2786324,148711734.48,43591629396.8,28973945500.9
2018-12-17,'002032,劼 眼 嫌,55.37,55.99,54.38,55.38,55.32,0.05,0.0904,0.2307,1259380,69608729.81,45472278065.2,30223951815.8
2018-12-14,'002032,劼 眼 嫌,55.32,57.29,55.0,57.0,57.22,-1.9,-3.3205,0.4798,2619051,147609680.57,45431215867.2,30196659101.5
2018-12-13,'002032,劼 眼 嫌,57.22,58.02,55.05,55.21,55.21,2.01,3.6406,0.4053,2212493,125102063.28,46991579391.2,31233782244.9
2018-12-12,'002032,劼 眼 嫌,55.21,55.26,54.56,55.18,55.07,0.14,0.2542,0.217,1184433,65091814.34,45340879031.6,30136615130.1
2018-12-11,'002032,劼 眼 嫌,55.07,55.31,54.0,55.02,55.05,0.02,0.0363,0.2162,1180029,64613291.87,45225904877.2,30060195530.0
2018-12-10,'002032,劼 眼 嫌,55.05,55.25,53.11,53.11,53.81,1.24,2.3044,0.2672,1458772,79566513.83,45209479998.0,30049278444.3
2018-12-07,'002032,劼 眼 嫌,53.81,55.35,53.0,54.55,54.59,-0.78,-1.4288,0.2017,1100961,59292417.62,44191137487.6,29372419129.7
2018-12-06,'002032,劼 眼 嫌,54.59,54.98,53.6,54.53,54.97,-0.38,-0.6913,0.2469,1347608,73149427.23,44831707776.4,29798185472.7
2018-12-05,'002032,劼 眼 嫌,54.97,55.8,53.67,54.0,54.65,0.32,0.5855,0.2375,1296503,71282468.65,45143780481.2,30005610101.4
2018-12-04,'002032,劼 眼 嫌,54.65,55.56,53.81,54.37,54.19,0.46,0.8489,0.2794,1524858,83475425.65,44880982414.0,29830936729.9
2018-12-03,'002032,劼 眼 嫌,54.19,55.17,53.71,53.99,53.7,0.49,0.9125,0.2364,1290389,69928490.47,44503210192.4,29579843758.3
2018-11-30,'002032,劼 眼 嫌,53.7,53.8,52.67,53.01,52.97,0.73,1.3781,0.1892,1032886,55154792.96,44100800652.0,29312375158.2
2018-11-29,'002032,劼 眼 嫌,52.97,53.95,52.63,53.3,53.26,-0.29,-0.5445,0.1012,552452,29398534.44,43501292561.2,28913901529.4
2018-11-28,'002032,劼 眼 嫌,53.26,54.97,52.11,52.45,52.5,0.76,1.4476,0.2406,1313088,70409660.97,43739453309.6,29072199272.4
2018-11-27,'002032,劼 眼 嫌,52.5,52.5,51.53,51.98,51.98,0.52,1.0004,0.1015,553802,28801299.34,43115307900.0,28657350015.0
2018-11-26,'002032,劼 眼 嫌,51.98,52.82,50.57,50.85,51.26,0.72,1.4046,0.147,802563,41589569.94,42688261040.8,28373505786.3
2018-11-23,'002032,劼 眼 嫌,51.26,52.4,50.32,51.48,51.73,-0.47,-0.9086,0.1349,736373,38035228.98,42096965389.6,27980490700.4
2018-11-22,'002032,劼 眼 嫌,51.73,52.38,51.35,52.18,52.18,-0.45,-0.8624,0.0993,541894,28087435.65,42482950050.8,28237042214.8
2018-11-21,'002032,劼 眼 嫌,52.18,52.5,49.46,49.46,50.03,2.15,4.2974,0.2259,1232900,63284957.72,42852509832.8,28482676643.5
2018-11-20,'002032,劼 眼 嫌,50.03,50.87,49.9,50.66,51.0,-0.97,-1.902,0.1639,894831,44976508.14,41086835318.8,27309089928.6
2018-11-19,'002032,劼 眼 嫌,51.0,51.64,50.1,50.25,50.72,0.28,0.5521,0.1817,991862,50503839.85,41883441960.0,27838568586.0
2018-11-16,'002032,劼 眼 嫌,50.72,50.74,49.7,49.86,50.2,0.52,1.0359,0.111,605992,30539307.51,41653493651.2,27685729385.9
2018-11-15,'002032,劼 眼 嫌,50.2,50.45,49.02,50.05,50.4,-0.2,-0.3968,0.1963,1071714,53196551.67,41226446792.0,27401885157.2
2018-11-14,'002032,劼 眼 嫌,50.4,50.8,50.1,50.3,50.6,-0.2,-0.3953,0.0731,399132,20128365.16,41390695584.0,27511056014.4
2018-11-13,'002032,劼 眼 嫌,50.6,51.0,49.13,49.6,49.86,0.74,1.4842,0.1989,1086345,54629588.07,41554944376.0,27641782471.6
2018-11-12,'002032,劼 眼 嫌,49.86,50.12,48.77,48.95,48.93,0.93,1.9007,0.1337,730600,36041342.32,40947223845.6,27237535060.0
2018-11-09,'002032,劼 眼 嫌,48.93,49.84,48.55,49.84,50.09,-1.16,-2.3158,0.1853,1012236,49647335.94,40183466962.8,26729494394.0
2018-11-08,'002032,劼 眼 嫌,50.09,50.96,49.69,50.96,50.17,-0.08,-0.1595,0.1088,594355,29816072.62,41136109956.4,27363179525.7
2018-11-07,'002032,劼 眼 嫌,50.17,50.89,49.5,50.68,50.4,-0.23,-0.4563,0.148,808459,40509986.57,41201809473.2,27406881948.6
2018-11-06,'002032,劼 眼 嫌,50.4,51.2,49.2,50.59,50.45,-0.05,-0.0991,0.1556,850006,42671048.32,41390695584.0,27532526414.4
2018-11-05,'002032,劼 眼 嫌,50.45,50.98,49.37,50.27,49.86,0.59,1.1833,0.2367,1293208,64711917.74,41431757782.0,27559840428.7
2018-11-02,'002032,劼 眼 嫌,49.86,50.8,48.01,48.7,47.9,1.96,4.0919,0.2774,1515271,75422547.99,40947223845.6,27237535060.0
2018-11-01,'002032,劼 眼 嫌,47.9,49.2,47.74,49.2,48.62,-0.72,-1.4809,0.2126,1161453,56253650.54,39337585684.0,26166825699.4
2018-10-31,'002032,劼 眼 嫌,48.62,49.0,45.06,45.43,44.9,3.72,8.2851,0.3474,1897903,90558448.93,39928881335.2,26560147505.3
2018-10-30,'002032,劼 眼 嫌,44.9,46.25,44.8,45.0,46.68,-1.78,-3.8132,0.4132,2257489,102763757.49,36873853804.0,24527984841.4
2018-10-29,'002032,劼 眼 嫌,46.68,47.99,45.65,47.71,47.7,-1.02,-2.1384,0.2198,1200787,56068926.53,38335668052.8,25500363750.5
2018-10-26,'002032,劼 眼 嫌,47.7,49.47,47.7,48.81,48.84,-1.14,-2.3342,0.202,1103620,53163518.13,39173336892.0,26057569642.2
2018-10-25,'002032,劼 眼 嫌,49.3,50.17,48.0,48.7,49.72,-0.42,-0.8447,0.2381,1300512,63882904.07,40487327228.0,26931618099.8
2018-10-24,'002032,劼 眼 嫌,49.72,50.88,49.51,50.85,51.55,-1.83,-3.55,0.2284,1247920,62486450.81,40832249691.2,27161055819.9
2018-10-23,'002032,劼 眼 嫌,51.55,52.42,50.67,52.0,52.4,-0.85,-1.6221,0.3272,1787701,92138424.24,42335126138.0,28160748743.3
2018-10-22,'002032,劼 眼 嫌,52.4,52.6,50.5,50.84,51.01,1.39,2.725,0.5555,3034335,157422893.03,43033183504.0,28625086986.4
2018-10-19,'002032,劼 眼 嫌,51.01,51.2,47.61,48.6,48.71,2.3,4.7218,0.3138,1714080,84924994.5,41891654399.6,27865757388.9
2018-10-18,'002032,劼 眼 嫌,48.71,49.33,47.89,49.19,49.05,-0.34,-0.6932,0.1875,1024302,49832672.23,40002793291.6,26609312731.1
2018-10-17,'002032,劼 眼 嫌,49.05,49.47,48.26,49.14,48.7,0.35,0.7187,0.1237,675496,33050248.86,40282016238.0,26795048028.3
2018-10-16,'002032,劼 眼 嫌,48.7,50.49,48.05,50.49,50.5,-1.8,-3.5644,0.2136,1166988,57380055.12,39994580852.0,26603849928.2
2018-10-15,'002032,劼 眼 嫌,50.5,51.0,49.35,50.39,50.05,0.45,0.8991,0.2798,1528534,77255419.2,41472819980.0,27587154443.0
2018-10-12,'002032,劼 眼 嫌,50.05,51.38,49.0,49.66,49.66,0.39,0.7853,0.3269,1785679,89376182.85,41103260198.0,27341328314.3
2018-10-11,'002032,劼 眼 嫌,49.66,51.5,49.2,50.3,51.0,-1.34,-2.6275,0.3641,1989123,99929713.89,40782975053.6,27128279002.8
2018-10-10,'002032,劼 眼 嫌,51.0,52.76,50.48,52.4,52.07,-1.07,-2.0549,0.2504,1368003,70090497.32,41883441960.0,27860294586.0
2018-10-09,'002032,劼 眼 嫌,52.07,53.7,51.23,52.54,52.6,-0.53,-1.0076,0.2124,1160040,60861535.35,42762172997.2,28444814492.0
2018-10-08,'002032,劼 眼 嫌,52.6,53.93,52.01,53.0,53.98,-1.38,-2.5565,0.2356,1287236,68245131.24,43197432296.0,28734343043.6
2018-09-28,'002032,劼 眼 嫌,53.98,54.67,52.88,54.0,54.07,-0.09,-0.1665,0.2551,1393478,74846076.96,44330748960.8,29488209838.3
2018-09-27,'002032,劼 眼 嫌,54.07,54.08,52.7,53.79,53.76,0.31,0.5766,0.2605,1422979,75886178.71,44404660917.2,29537375064.0
2018-09-26,'002032,劼 眼 嫌,53.76,53.87,51.86,52.52,52.04,1.72,3.3051,0.3188,1741454,91877410.64,44150075289.6,29368028175.4
2018-09-25,'002032,劼 眼 嫌,52.04,52.05,49.61,50.27,50.66,1.38,2.724,0.2221,1213550,62528667.54,42737535678.4,28428426083.4
2018-09-21,'002032,劼 眼 嫌,50.66,51.4,50.33,50.4,50.39,0.27,0.5358,0.1959,1070073,54319627.98,41604219013.6,27674559288.8
2018-09-20,'002032,劼 眼 嫌,50.39,51.4,49.57,49.99,49.99,0.4,0.8002,0.1771,967598,48962426.08,41382483144.4,27527063611.5
2018-09-19,'002032,劼 眼 嫌,49.99,50.8,48.16,48.6,48.61,1.38,2.8389,0.2356,1287229,63935888.28,41053985560.4,27308551497.1
2018-09-18,'002032,劼 眼 嫌,48.61,48.88,46.84,46.9,47.05,1.56,3.3156,0.2871,1568439,75693479.47,39920668895.6,26554684702.5
2018-09-17,'002032,劼 眼 嫌,47.05,48.31,47.05,48.31,48.32,-1.27,-2.6283,0.1151,628548,29914658.59,38639528318.0,25702487456.3
2018-09-14,'002032,劼 眼 嫌,48.32,48.79,48.02,48.4,48.58,-0.26,-0.5352,0.0753,411077,19910759.42,39682508147.2,26396263419.5
2018-09-13,'002032,劼 眼 嫌,48.58,48.58,46.5,47.49,47.0,1.58,3.3617,0.2647,1445912,69219621.88,39896031576.8,26538296293.9
2018-09-12,'002032,劼 眼 嫌,47.0,47.49,46.51,47.49,47.28,-0.28,-0.5922,0.1416,773297,36266295.96,38598466120.0,25675173442.0
2018-09-11,'002032,劼 眼 嫌,47.28,47.4,46.51,47.1,47.11,0.17,0.3609,0.2016,1101529,51929836.56,38828414428.8,25828131922.1
2018-09-10,'002032,劼 眼 嫌,47.11,47.95,46.3,47.95,47.8,-0.69,-1.4435,0.141,770195,36229151.96,38688802955.6,25735264273.5
2018-09-07,'002032,劼 眼 嫌,47.8,48.09,47.2,47.38,47.49,0.31,0.6528,0.1555,849500,40464984.9,39255461288.0,26112197670.8
2018-09-06,'002032,劼 眼 嫌,47.49,47.86,47.2,47.2,47.51,-0.02,-0.0421,0.1404,766851,36364906.46,39000875660.4,25942850782.1
2018-09-05,'002032,劼 眼 嫌,47.51,48.33,47.5,48.19,48.52,-1.01,-2.0816,0.1456,795157,37969085.27,39017300539.6,25953776387.9
2018-09-04,'002032,劼 眼 嫌,48.52,49.44,47.95,49.25,49.35,-0.83,-1.6819,0.2235,1220959,59126319.67,39846756939.2,26505519476.7
2018-09-03,'002032,劼 眼 嫌,49.35,50.0,48.11,50.0,49.97,-0.62,-1.2407,0.2761,1508218,73960346.26,40528389426.0,26958932114.1
2018-08-31,'002032,劼 眼 嫌,49.97,50.85,49.21,50.0,50.57,-0.6,-1.1865,0.1714,936493,46817504.53,41037560681.2,27297625891.4
2018-08-30,'002032,劼 眼 嫌,50.57,51.47,50.11,50.72,50.6,-0.03,-0.0593,0.1248,682016,34537901.4,41530307057.2,27625394063.0
2018-08-29,'002032,劼 眼 嫌,50.6,50.9,49.33,50.55,50.61,-0.01,-0.0198,0.145,792325,39721461.85,41554944376.0,27641782471.6
2018-08-28,'002032,劼 眼 嫌,50.61,51.15,50.13,50.8,51.86,-1.25,-2.4103,0.1741,951089,48116465.95,41563156815.6,27647245274.5
2018-08-27,'002032,劼 眼 嫌,51.86,51.86,47.78,47.91,48.14,3.72,7.7275,0.2274,1242474,61150626.28,42589711765.6,28330095632.0
2018-08-24,'002032,劼 眼 嫌,48.14,48.57,47.74,48.02,48.02,0.12,0.2499,0.0656,358570,17283318.8,39534684234.4,26297932968.0
2018-08-23,'002032,劼 眼 嫌,48.02,49.18,47.83,48.0,48.37,-0.35,-0.7236,0.1243,678850,32931121.03,39436134959.2,26232379333.7
2018-08-22,'002032,劼 眼 嫌,48.37,48.73,47.25,48.24,48.6,-0.23,-0.4733,0.1157,632300,30317756.66,39723570345.2,26423577433.8
2018-08-21,'002032,劼 眼 嫌,48.6,49.21,47.53,48.2,48.34,0.26,0.5379,0.146,797666,38665530.7,39912456456.0,26549221899.6
2018-08-20,'002032,劼 眼 嫌,48.34,48.47,46.43,48.0,48.01,0.33,0.6874,0.2942,1607332,75661538.62,39698933026.4,26407189025.2
2018-08-17,'002032,劼 眼 嫌,48.01,49.77,48.01,49.5,49.04,-1.03,-2.1003,0.1467,801446,38985629.58,39427922519.6,26226916530.9
2018-08-16,'002032,劼 眼 嫌,49.04,50.0,48.85,49.63,50.1,-1.06,-2.1158,0.1577,861592,42442725.43,40273803798.4,26789585225.4
2018-08-15,'002032,劼 眼 嫌,50.1,50.84,49.14,50.84,49.91,0.19,0.3807,0.1746,953653,47466231.62,41144322396.0,27368642328.6
2018-08-14,'002032,劼 眼 嫌,49.91,51.64,49.51,50.78,51.38,-1.47,-2.861,0.3038,1659511,82939504.39,40988286043.6,27264849074.3
2018-08-13,'002032,劼 眼 嫌,51.38,51.68,50.09,51.4,51.42,-0.04,-0.0778,0.1702,929556,47449166.04,42195514664.8,28067881094.7
2018-08-10,'002032,劼 眼 嫌,51.42,51.82,49.9,49.95,49.8,1.62,3.253,0.1689,922688,47122732.35,42228364423.2,28089732306.1
2018-08-09,'002032,劼 眼 嫌,49.8,50.63,48.31,48.45,48.68,1.12,2.3007,0.288,1573323,78412431.93,40897949208.0,27204758242.8
2018-08-08,'002032,劼 眼 嫌,48.68,50.17,48.68,50.0,50.19,-1.51,-3.0086,0.1867,1019754,50551444.94,39978155972.8,26592924322.5
2018-08-07,'002032,劼 眼 嫌,50.19,51.09,48.25,49.61,50.15,0.04,0.0798,0.3547,1937442,96399285.51,41218234352.4,27417807554.3
2018-08-06,'002032,劼 眼 嫌,50.15,53.5,50.0,51.0,51.25,-1.1,-2.1463,0.3586,1959067,99983276.92,41185384594.0,27395956342.9
2018-08-03,'002032,劼 眼 嫌,51.25,51.95,50.65,51.39,51.7,-0.45,-0.8704,0.2142,1170381,59953747.71,42088752950.0,27996864657.5
2018-08-02,'002032,劼 眼 嫌,51.7,52.33,50.22,51.8,51.92,-0.22,-0.4237,0.2957,1615442,83186995.44,42458312732.0,28242690786.2
2018-08-01,'002032,劼 眼 嫌,51.92,54.0,51.7,54.0,54.1,-2.18,-4.0296,0.2703,1476758,77564189.53,42638986403.2,28362872449.1
2018-07-31,'002032,劼 眼 嫌,54.1,55.52,52.91,53.8,54.44,-0.34,-0.6245,0.3521,1923515,103335779.62,44429298236.0,29553763472.6
2018-07-30,'002032,劼 眼 嫌,54.44,55.39,52.09,52.1,52.1,2.34,4.4914,0.5159,2818465,152275292.47,44708521182.4,29739498769.8
