�梪�,嘖き測鎢,靡備,彶攫歎,郔詢歎,郔腴歎,羲攫歎,ヶ彶攫,梀視塗,梀視盟,遙忒薹,傖蝠講,傖蝠踢塗,軞庈硉,霜籵庈硉
2019-04-02,'603605,賙應捇,68.5,69.0,66.84,68.56,69.4,-0.9,-1.2968,6.5813,4086454,276059007.0,13793317550.0,4253288300.0
2019-04-01,'603605,賙應捇,69.4,74.5,67.49,69.35,69.37,0.03,0.0432,6.3974,3972261,279499517.0,13974543620.0,4309170920.0
2019-03-29,'603605,賙應捇,69.37,69.97,62.01,62.8,63.61,5.76,9.0552,5.8947,3660115,243638313.0,13968502751.0,4307308166.0
2019-03-28,'603605,賙應捇,63.61,65.68,62.25,63.01,63.01,0.6,0.9522,3.3462,2077729,133645835.0,12808655903.0,3949659398.0
2019-03-27,'603605,賙應捇,63.01,63.17,59.33,59.33,59.26,3.75,6.328,3.2949,2045893,125697582.0,12687838523.0,3912404318.0
2019-03-26,'603605,賙應捇,59.26,61.59,58.5,61.11,60.51,-1.25,-2.0658,2.6987,1675700,99895169.0,11932729898.0,3679560068.0
2019-03-25,'603605,賙應捇,60.51,63.94,59.49,59.99,61.1,-0.59,-0.9656,2.7428,1703041,104852541.0,12184432773.0,3757174818.0
2019-03-22,'603605,賙應捇,61.1,61.49,57.8,58.01,58.3,2.8,4.8027,3.8389,2383634,141787114.0,12303236530.0,3793808980.0
2019-03-21,'603605,賙應捇,58.3,59.0,57.78,59.0,59.08,-0.78,-1.3202,3.0688,1905464,110876031.0,11739422090.0,3619951940.0
2019-03-20,'603605,賙應捇,59.08,59.5,57.85,58.29,59.29,-0.21,-0.3542,2.9975,1861189,109056845.0,11896484684.0,3668383544.0
2019-03-19,'603605,賙應捇,59.29,63.8,58.8,60.12,61.5,-2.21,-3.5935,4.6669,2897737,176225639.0,11938770767.0,3681422822.0
2019-03-18,'603605,賙應捇,61.5,61.5,57.19,57.29,56.5,5.0,8.8496,4.5194,2806195,166465954.0,12383781450.0,3818645700.0
2019-03-15,'603605,賙應捇,56.5,57.49,53.63,54.55,53.5,3.0,5.6075,3.2011,1987645,111247327.0,11376969950.0,3508186700.0
2019-03-14,'603605,賙應捇,53.5,56.76,53.1,55.95,55.4,-1.9,-3.4296,2.6131,1622515,87985491.0,10772883050.0,3321911300.0
2019-03-13,'603605,賙應捇,55.4,57.8,54.0,54.73,54.73,0.67,1.2242,2.8292,1756699,98604758.0,11155471420.0,3439885720.0
2019-03-12,'603605,賙應捇,54.73,55.79,53.0,53.2,52.36,2.37,4.5264,4.3939,2728242,148142034.0,11020558679.0,3398284214.0
2019-03-11,'603605,賙應捇,52.36,52.5,49.1,49.6,49.55,2.81,5.671,4.197,2605974,134751588.0,10543330028.0,3251126648.0
2019-03-08,'603605,賙應捇,49.55,51.08,48.6,49.51,49.85,-0.3,-0.6018,3.5283,2190813,109789237.0,9977501965.0,3076648690.0
2019-03-07,'603605,賙應捇,49.85,51.29,49.38,50.85,51.36,-1.51,-2.94,3.4325,2131285,106783090.0,10037910655.0,3095276230.0
2019-03-06,'603605,賙應捇,51.36,51.99,50.38,51.5,52.03,-0.67,-1.2877,2.6448,1642212,84128347.0,10341967728.0,3189034848.0
2019-03-05,'603605,賙應捇,52.03,52.4,51.0,51.4,52.25,-0.22,-0.4211,2.6253,1630078,83883647.0,10476880469.0,3230636354.0
2019-03-04,'603605,賙應捇,52.25,53.65,50.51,51.0,51.26,0.99,1.9313,3.8271,2376293,125191421.0,10521180175.0,3244296550.0
2019-03-01,'603605,賙應捇,51.26,51.6,49.7,51.0,50.6,0.66,1.3043,2.434,1511289,76334179.0,10321831498.0,3182825668.0
2019-02-28,'603605,賙應捇,50.6,50.9,49.12,49.12,49.26,1.34,2.7203,3.3332,2069618,104121039.0,10188932380.0,3141845080.0
2019-02-27,'603605,賙應捇,49.26,50.6,48.56,49.8,49.95,-0.69,-1.3814,2.8866,1792323,88516684.0,9919106898.0,3058642068.0
2019-02-26,'603605,賙應捇,49.95,51.19,46.8,47.8,47.9,2.05,4.2797,5.8558,3636001,178777109.0,10058046885.0,3101485410.0
2019-02-25,'603605,賙應捇,47.9,48.28,46.45,48.06,47.05,0.85,1.8066,5.5626,3453935,163739342.0,9645254170.0,2974197220.0
2019-02-22,'603605,賙應捇,47.05,47.19,46.07,46.67,46.75,0.3,0.6417,2.5566,1587438,73822047.0,9474096215.0,2921419190.0
2019-02-21,'603605,賙應捇,46.75,47.73,46.22,47.18,47.21,-0.46,-0.9744,2.3675,1470039,69144774.0,9413687525.0,2902791650.0
2019-02-20,'603605,賙應捇,47.21,48.04,46.44,47.86,47.86,-0.65,-1.3581,2.2116,1373194,64518716.0,9506314183.0,2931353878.0
2019-02-19,'603605,賙應捇,47.86,48.56,47.35,48.34,48.35,-0.49,-1.0134,2.1386,1327926,63505971.0,9637199678.0,2971713548.0
2019-02-18,'603605,賙應捇,48.35,48.47,46.1,46.49,46.22,2.13,4.6084,3.2766,2034517,96618891.0,9735867205.0,3002138530.0
2019-02-15,'603605,賙應捇,46.22,47.4,46.15,47.4,47.2,-0.98,-2.0763,1.5535,964600,44968375.0,9306965506.0,2869882996.0
2019-02-14,'603605,賙應捇,47.2,47.68,46.61,47.01,47.03,0.17,0.3615,1.6757,1040480,49019807.0,9504300560.0,2930732960.0
2019-02-13,'603605,賙應捇,47.03,47.38,46.02,46.66,46.66,0.37,0.793,2.5054,1555628,72950362.0,9470068969.0,2920177354.0
2019-02-12,'603605,賙應捇,46.66,47.4,45.88,46.4,46.45,0.21,0.4521,2.4042,1492806,69322936.0,9395564918.0,2897203388.0
2019-02-11,'603605,賙應捇,46.45,46.6,44.02,44.58,44.59,1.86,4.1713,3.1202,1937396,87284173.0,9353278835.0,2884164110.0
2019-02-01,'603605,賙應捇,44.59,44.7,43.38,44.0,43.8,0.79,1.8037,1.7837,1107557,48963034.0,8978744957.0,2768673362.0
2019-01-31,'603605,賙應捇,43.8,44.77,43.31,44.2,44.2,-0.4,-0.905,1.6102,999819,44132281.0,8819668740.0,2719620840.0
2019-01-30,'603605,賙應捇,44.2,44.52,43.5,43.5,44.13,0.07,0.1586,1.6371,1016511,44889129.0,8900213660.0,2744457560.0
2019-01-29,'603605,賙應捇,44.13,44.58,43.08,44.49,44.62,-0.49,-1.0982,2.6664,1655589,72683714.0,8886118299.0,2740111134.0
2019-01-28,'603605,賙應捇,44.62,45.79,43.7,45.58,45.53,-0.91,-1.9987,2.8132,1746737,77930639.0,8984785826.0,2770536116.0
2019-01-25,'603605,賙應捇,45.53,45.89,45.21,45.5,45.93,-0.4,-0.8709,1.425,884800,40259786.0,9168025519.0,2827039654.0
2019-01-24,'603605,賙應捇,45.93,46.43,45.04,45.95,45.95,-0.02,-0.0435,1.5561,966232,44180204.0,9248570439.0,2851876374.0
2019-01-23,'603605,賙應捇,45.95,46.16,44.85,44.85,45.0,0.95,2.1111,1.5148,940596,42847221.0,9252597685.0,2853118210.0
2019-01-22,'603605,賙應捇,45.0,46.47,44.8,46.11,46.3,-1.3,-2.8078,2.8633,1777887,80491805.0,9061303500.0,2794131000.0
2019-01-21,'603605,賙應捇,46.3,48.6,46.21,46.76,46.81,-0.51,-1.0895,2.9062,1804540,85092110.0,9323074490.0,2874850340.0
2019-01-18,'603605,賙應捇,46.81,47.68,46.4,46.4,46.45,0.36,0.775,1.661,1031320,48610702.0,9425769263.0,2906517158.0
2019-01-17,'603605,賙應捇,46.45,47.5,45.66,45.89,46.12,0.33,0.7155,1.5079,936303,43549710.0,9353278835.0,2884164110.0
2019-01-16,'603605,賙應捇,46.12,46.66,45.41,46.0,46.17,-0.05,-0.1083,1.0012,621683,28607266.0,9286829276.0,2863673816.0
2019-01-15,'603605,賙應捇,46.17,46.34,44.48,45.65,45.5,0.67,1.4725,2.5104,1558726,70729550.0,9296897391.0,2866778406.0
2019-01-14,'603605,賙應捇,45.5,46.8,45.02,46.8,46.55,-1.05,-2.2556,1.575,977976,44772838.0,9161984650.0,2825176900.0
2019-01-11,'603605,賙應捇,46.55,47.0,45.66,46.8,46.8,-0.25,-0.5342,1.1845,735473,33930736.0,9373415065.0,2890373290.0
2019-01-10,'603605,賙應捇,46.8,47.44,46.64,46.98,47.05,-0.25,-0.5313,0.7978,495399,23275947.0,9423755640.0,2905896240.0
2019-01-09,'603605,賙應捇,47.05,48.83,46.3,46.64,46.64,0.41,0.8791,2.327,1444853,68623312.0,9474096215.0,2921419190.0
2019-01-08,'603605,賙應捇,46.64,46.83,45.9,46.6,46.6,0.04,0.0858,1.0122,628488,29143943.0,9391537672.0,2895961552.0
2019-01-07,'603605,賙應捇,46.6,46.8,44.11,44.7,44.35,2.25,5.0733,2.3262,1444356,66229857.0,9383483180.0,2893477880.0
2019-01-04,'603605,賙應捇,44.35,44.77,42.54,43.1,43.42,0.93,2.1419,1.4359,891568,39043033.0,8930418005.0,2753771330.0
2019-01-03,'603605,賙應捇,43.42,43.9,43.25,43.53,44.0,-0.58,-1.3182,1.2749,791605,34492974.0,8743151066.0,2696025956.0
2019-01-02,'603605,賙應捇,44.0,44.32,43.04,44.32,44.07,-0.07,-0.1588,1.4431,896056,39016718.0,8859941200.0,2732039200.0
2018-12-28,'603605,賙應捇,44.07,44.47,42.7,42.96,42.9,1.17,2.7273,1.789,1110847,48341854.0,8862309534.0,2736385626.0
2018-12-27,'603605,賙應捇,42.9,44.23,42.4,43.8,43.33,-0.43,-0.9924,1.6706,1037304,44876889.0,8627026980.0,2663738220.0
2018-12-26,'603605,賙應捇,43.33,44.46,43.01,44.44,44.1,-0.77,-1.746,2.2064,1370017,59895442.0,8713498346.0,2690437694.0
2018-12-25,'603605,賙應捇,44.1,44.66,42.5,43.85,44.24,-0.14,-0.3165,2.7669,1718018,75227090.0,8868342420.0,2738248380.0
2018-12-24,'603605,賙應捇,44.24,44.7,43.8,44.06,44.14,0.1,0.2266,1.4423,895559,39606265.0,8896495888.0,2746941232.0
2018-12-21,'603605,賙應捇,44.14,45.0,43.5,44.29,44.2,-0.06,-0.1357,2.0303,1260619,55730094.0,8876386268.0,2740732052.0
2018-12-20,'603605,賙應捇,44.2,44.65,42.15,42.36,42.48,1.72,4.049,3.3063,2052916,89604517.0,8888452040.0,2744457560.0
2018-12-19,'603605,賙應捇,42.48,44.88,42.0,44.19,43.9,-1.42,-3.2346,2.5826,1603597,69759191.0,8542566576.0,2637659664.0
2018-12-18,'603605,賙應捇,43.9,45.2,43.22,43.98,45.3,-1.4,-3.0905,2.9356,1822782,80493002.0,8828123180.0,2725830020.0
2018-12-17,'603605,賙應捇,45.3,47.04,42.66,47.04,47.4,-2.1,-4.4304,5.9128,3671374,162900557.0,9109657860.0,2812758540.0
2018-12-14,'603605,賙應捇,47.4,48.2,46.31,46.69,46.91,0.49,1.0446,2.3098,1434199,67754456.0,9531959880.0,2943151320.0
2018-12-13,'603605,賙應捇,46.91,46.93,45.29,45.31,45.27,1.64,3.6227,1.9449,1207608,55880714.0,9433422742.0,2912726338.0
2018-12-12,'603605,賙應捇,45.27,45.92,44.98,45.3,45.2,0.07,0.1549,1.1373,706199,32090980.0,9103624974.0,2810895786.0
2018-12-11,'603605,賙應捇,45.2,46.1,44.45,45.13,45.07,0.13,0.2884,2.5233,1566750,71011911.0,9089548240.0,2806549360.0
2018-12-10,'603605,賙應捇,45.07,46.27,44.6,45.86,46.0,-0.93,-2.0217,2.5835,1604142,72406735.0,9063405734.0,2798477426.0
2018-12-07,'603605,賙應捇,46.0,46.11,44.33,45.23,44.9,1.1,2.4499,1.9149,1189026,54083414.0,9250425200.0,2856222800.0
2018-12-06,'603605,賙應捇,44.9,46.29,44.4,44.8,44.89,0.01,0.0223,1.9446,1207428,54761321.0,9029219380.0,2787921820.0
2018-12-05,'603605,賙應捇,44.89,45.58,44.05,44.05,44.64,0.25,0.56,2.9589,1837233,82767475.0,9027208418.0,2787300902.0
2018-12-04,'603605,賙應捇,44.64,45.58,44.0,44.15,44.4,0.24,0.5405,1.8424,1143998,51354815.0,8976934368.0,2771777952.0
2018-12-03,'603605,賙應捇,44.4,45.2,42.2,42.8,41.65,2.75,6.6026,3.7659,2338329,103081041.0,8928671280.0,2756875920.0
2018-11-30,'603605,賙應捇,41.65,42.42,41.38,41.6,41.81,-0.16,-0.3827,1.3919,864258,36108381.0,8375656730.0,2586123470.0
2018-11-29,'603605,賙應捇,41.81,43.2,41.76,42.58,42.67,-0.86,-2.0155,1.921,1192784,50784805.0,8407832122.0,2596058158.0
2018-11-28,'603605,賙應捇,42.67,42.83,40.82,41.66,41.93,0.74,1.7648,2.0474,1271247,53579763.0,8580774854.0,2649457106.0
2018-11-27,'603605,賙應捇,41.93,42.78,41.7,42.35,42.26,-0.33,-0.7809,1.4861,922757,38922432.0,8431963666.0,2603509174.0
2018-11-26,'603605,賙應捇,42.26,42.8,41.11,41.39,41.5,0.76,1.8313,1.9808,1229886,51633321.0,8498325412.0,2623999468.0
2018-11-23,'603605,賙應捇,41.5,42.64,41.3,42.52,42.75,-1.25,-2.924,2.3425,1454485,60799780.0,8345492300.0,2576809700.0
2018-11-22,'603605,賙應捇,42.75,42.99,41.82,42.55,42.55,0.2,0.47,2.3167,1438507,61077940.0,8596862550.0,2654424450.0
2018-11-21,'603605,賙應捇,42.55,42.6,40.0,40.0,40.02,2.53,6.3218,4.1591,2582476,106512630.0,8556643310.0,2642006090.0
2018-11-20,'603605,賙應捇,40.02,41.4,39.7,40.32,40.84,-0.82,-2.0078,2.753,1709398,69440867.0,8047869924.0,2484913836.0
2018-11-19,'603605,賙應捇,40.84,41.78,40.52,41.37,41.3,-0.46,-1.1138,2.1535,1337138,54863018.0,8212768808.0,2535829112.0
2018-11-16,'603605,賙應捇,41.3,42.43,40.57,41.57,41.62,-0.32,-0.7689,3.5316,2192816,90693650.0,8305273060.0,2564391340.0
2018-11-15,'603605,賙應捇,41.62,42.35,40.5,40.6,40.2,1.42,3.5323,4.0298,2502160,104007253.0,8369623844.0,2584260716.0
2018-11-14,'603605,賙應捇,40.2,40.95,39.68,40.09,40.14,0.06,0.1495,4.5493,2274663,91746227.0,8084067240.0,2010000000.0
2018-11-13,'603605,賙應捇,40.14,41.35,37.46,37.85,38.3,1.84,4.8042,8.5531,4276535,170530326.0,8072001468.0,2007000000.0
2018-11-12,'603605,賙應捇,38.3,38.49,36.21,37.4,37.74,0.56,1.4838,7.9037,3951871,147415203.0,7701984460.0,1915000000.0
2018-11-09,'603605,賙應捇,37.74,38.71,37.65,38.41,38.76,-1.02,-2.6316,3.3046,1652304,62688030.0,7589370588.0,1887000000.0
2018-11-08,'603605,賙應捇,38.76,40.0,38.4,39.6,39.3,-0.54,-1.374,2.4256,1212790,47221371.0,7794488712.0,1938000000.0
2018-11-07,'603605,賙應捇,39.3,40.2,38.8,40.0,39.82,-0.52,-1.3059,2.7588,1379400,54517882.0,7903080660.0,1965000000.0
2018-11-06,'603605,賙應捇,39.82,40.27,39.02,39.35,39.34,0.48,1.2201,3.0748,1537390,60923642.0,8007650684.0,1991000000.0
2018-11-05,'603605,賙應捇,39.34,41.14,38.77,40.44,40.85,-1.51,-3.6965,5.0864,2543195,100966125.0,7911124508.0,1967000000.0
2018-11-02,'603605,賙應捇,40.85,41.0,38.8,39.45,38.35,2.5,6.5189,5.6601,2830060,112410207.0,8214779770.0,2042500000.0
2018-11-01,'603605,賙應捇,38.35,38.8,37.19,37.19,37.32,1.03,2.7599,4.791,2395513,91700135.0,7712039270.0,1917500000.0
2018-10-31,'603605,賙應捇,37.32,37.8,35.81,36.31,36.37,0.95,2.612,4.3109,2155449,80112486.0,7504910184.0,1866000000.0
2018-10-30,'603605,賙應捇,36.37,37.15,33.71,35.0,34.98,1.39,3.9737,5.6587,2829370,101100173.0,7313868794.0,1818500000.0
2018-10-29,'603605,賙應捇,34.98,36.37,34.4,36.28,36.28,-1.3,-3.5832,4.0205,2010250,70741940.0,7034345076.0,1749000000.0
2018-10-26,'603605,賙應捇,36.28,37.89,36.06,37.21,37.29,-1.01,-2.7085,4.8098,2404900,87952842.0,7295770136.0,1814000000.0
2018-10-25,'603605,賙應捇,37.29,37.98,35.03,35.29,36.72,0.57,1.5523,6.1356,3067776,112824234.0,7498877298.0,1864500000.0
2018-10-24,'603605,賙應捇,36.72,37.95,36.3,37.33,37.71,-0.99,-2.6253,4.4309,2215436,81950791.0,7384252464.0,1836000000.0
2018-10-23,'603605,賙應捇,37.71,38.42,37.16,37.98,38.01,-0.3,-0.7893,5.9039,2951965,111616867.0,7583337702.0,1885500000.0
2018-10-22,'603605,賙應捇,38.01,38.54,36.26,36.4,35.04,2.97,8.476,10.5608,5280411,199515975.0,7643666562.0,1900500000.0
2018-10-19,'603605,賙應捇,35.04,35.04,31.51,31.91,31.85,3.19,10.0157,7.0823,3541160,118490229.0,7046410848.0,1752000000.0
2018-10-18,'603605,賙應捇,31.85,33.33,31.3,33.3,33.67,-1.82,-5.4054,4.675,2337475,75593826.0,6404913970.0,1592500000.0
2018-10-17,'603605,賙應捇,33.67,34.68,32.5,34.5,33.77,-0.1,-0.2961,5.3996,2699782,90043868.0,6770909054.0,1683500000.0
2018-10-16,'603605,賙應捇,33.77,35.75,32.69,35.1,35.0,-1.23,-3.5143,4.7565,2378236,81260353.0,6791018674.0,1688500000.0
2018-10-15,'603605,賙應捇,35.0,37.4,34.94,36.71,36.54,-1.54,-4.2146,4.2302,2115090,76066775.0,7038367000.0,1750000000.0
2018-10-12,'603605,賙應捇,36.54,36.97,35.08,35.3,35.52,1.02,2.8716,4.0722,2036107,73701585.0,7348055148.0,1827000000.0
2018-10-11,'603605,賙應捇,35.52,38.41,35.52,37.51,39.47,-3.95,-10.0076,6.6012,3300592,121742109.0,7142937024.0,1776000000.0
2018-10-10,'603605,賙應捇,39.47,40.67,38.71,39.8,39.8,-0.33,-0.8291,3.5721,1786028,70702058.0,7937267014.0,1973500000.0
2018-10-09,'603605,賙應捇,39.8,41.6,39.14,40.98,41.19,-1.39,-3.3746,2.9188,1459412,58886318.0,8003628760.0,1990000000.0
2018-10-08,'603605,賙應捇,41.19,42.66,40.41,42.2,43.13,-1.94,-4.498,4.0003,2000133,82942211.0,8283152478.0,2059500000.0
2018-09-28,'603605,賙應捇,43.13,43.25,42.01,42.13,41.91,1.22,2.911,3.0241,1512041,64594630.0,8673279106.0,2156500000.0
2018-09-27,'603605,賙應捇,41.91,42.4,41.52,42.14,42.4,-0.49,-1.1557,2.3745,1187235,49703776.0,8427941742.0,2095500000.0
2018-09-26,'603605,賙應捇,42.4,43.27,41.34,42.11,42.13,0.27,0.6409,4.4988,2249378,95400295.0,8526478880.0,2120000000.0
2018-09-25,'603605,賙應捇,42.13,42.28,41.4,42.0,42.29,-0.16,-0.3783,3.9582,1979095,82833518.0,8472182906.0,2106500000.0
2018-09-21,'603605,賙應捇,42.29,42.3,39.9,40.47,39.88,2.41,6.0431,6.7696,3384789,139525568.0,8504358298.0,2114500000.0
2018-09-20,'603605,賙應捇,39.88,40.85,39.88,40.46,40.64,-0.76,-1.8701,2.9354,1467700,59194486.0,8019716456.0,1994000000.0
2018-09-19,'603605,賙應捇,40.64,41.11,38.93,39.4,39.47,1.17,2.9643,7.0473,3523657,141386872.0,8172549568.0,2032000000.0
2018-09-18,'603605,賙應捇,39.47,39.48,37.0,37.0,37.47,2.0,5.3376,4.0355,2017729,77482253.0,7937267014.0,1973500000.0
2018-09-17,'603605,賙應捇,37.47,38.7,37.0,38.5,38.83,-1.36,-3.5024,3.0734,1536714,57972556.0,7535074614.0,1873500000.0
2018-09-14,'603605,賙應捇,38.83,39.13,37.63,38.09,38.09,0.74,1.9428,3.5991,1799525,69123605.0,7808565446.0,1941500000.0
2018-09-13,'603605,賙應捇,38.09,39.08,37.11,38.8,37.94,0.15,0.3954,4.0777,2038847,77787294.0,7659754258.0,1904500000.0
2018-09-12,'603605,賙應捇,37.94,39.99,37.44,39.99,40.0,-2.06,-5.15,5.4223,2711133,104714833.0,7629589828.0,1897000000.0
2018-09-11,'603605,賙應捇,40.0,40.29,38.3,39.22,39.5,0.5,1.2658,3.5756,1787782,70295150.0,8000000000.0,2000000000.0
2018-09-10,'603605,賙應捇,39.5,41.01,39.31,39.73,39.79,-0.29,-0.7288,4.7109,2355455,95074821.0,7900000000.0,1975000000.0
2018-09-07,'603605,賙應捇,39.79,40.45,39.19,39.19,38.99,0.8,2.0518,5.593,2796501,111787903.0,7958000000.0,1989500000.0
2018-09-06,'603605,賙應捇,38.99,40.5,38.67,39.78,39.99,-1.0,-2.5006,4.9277,2463845,97021685.0,7798000000.0,1949500000.0
2018-09-05,'603605,賙應捇,39.99,41.78,39.7,41.7,41.99,-2.0,-4.763,6.297,3148485,127390579.0,7998000000.0,1999500000.0
2018-09-04,'603605,賙應捇,41.99,42.33,41.37,42.09,42.09,-0.1,-0.2376,3.2496,1624776,68128286.0,8398000000.0,2099500000.0
2018-09-03,'603605,賙應捇,42.09,42.51,41.0,41.1,41.33,0.76,1.8389,3.5588,1779400,74181910.0,8418000000.0,2104500000.0
2018-08-31,'603605,賙應捇,41.33,42.8,41.0,42.6,43.11,-1.78,-4.129,4.9586,2479278,103332208.0,8266000000.0,2066500000.0
2018-08-30,'603605,賙應捇,43.11,44.18,42.68,43.13,42.99,0.12,0.2791,4.1422,2071117,90079395.0,8622000000.0,2155500000.0
2018-08-29,'603605,賙應捇,42.99,44.29,42.47,44.16,44.37,-1.38,-3.1102,5.0636,2531812,109411901.0,8598000000.0,2149500000.0
2018-08-28,'603605,賙應捇,44.37,45.41,43.7,45.25,45.47,-1.1,-2.4192,4.8867,2443349,108179217.0,8874000000.0,2218500000.0
2018-08-27,'603605,賙應捇,45.47,45.8,43.68,44.51,44.8,0.67,1.4955,5.1363,2568127,115269856.0,9094000000.0,2273500000.0
2018-08-24,'603605,賙應捇,44.8,45.39,44.3,45.33,45.49,-0.69,-1.5168,3.5132,1756600,78650614.0,8960000000.0,2240000000.0
2018-08-23,'603605,賙應捇,45.49,45.88,44.05,44.32,44.06,1.43,3.2456,5.8593,2929648,132047103.0,9098000000.0,2274500000.0
2018-08-22,'603605,賙應捇,44.06,45.22,43.41,45.01,44.94,-0.88,-1.9582,4.3493,2174659,95714696.0,8812000000.0,2203000000.0
2018-08-21,'603605,賙應捇,44.94,45.35,43.81,44.37,44.2,0.74,1.6742,7.0089,3504432,156233628.0,8988000000.0,2247000000.0
2018-08-20,'603605,賙應捇,44.2,44.84,42.73,43.31,42.47,1.73,4.0735,6.9995,3499734,152891691.0,8840000000.0,2210000000.0
2018-08-17,'603605,賙應捇,42.47,45.44,41.96,43.5,41.31,1.16,2.808,11.5081,5754044,251868842.0,8494000000.0,2123500000.0
2018-08-16,'603605,賙應捇,41.31,43.1,40.5,41.32,42.35,-1.04,-2.4557,5.2315,2615732,109480986.0,8262000000.0,2065500000.0
2018-08-15,'603605,賙應捇,42.35,45.1,41.45,44.17,43.71,-1.36,-3.1114,6.0312,3015622,130381444.0,8470000000.0,2117500000.0
2018-08-14,'603605,賙應捇,43.71,45.35,42.89,43.29,43.14,0.57,1.3213,6.201,3100499,137320359.0,8742000000.0,2185500000.0
2018-08-13,'603605,賙應捇,43.14,43.5,41.11,41.11,41.57,1.57,3.7768,5.5305,2765231,117873803.0,8628000000.0,2157000000.0
2018-08-10,'603605,賙應捇,41.57,42.5,40.67,40.99,40.12,1.45,3.6142,6.134,3066989,127536143.0,8314000000.0,2078500000.0
2018-08-09,'603605,賙應捇,40.12,40.77,38.06,38.07,38.23,1.89,4.9438,8.0129,4006433,159766352.0,8024000000.0,2006000000.0
2018-08-08,'603605,賙應捇,38.23,41.89,38.01,41.89,42.08,-3.85,-9.1492,10.3958,5197887,206713269.0,7646000000.0,1911500000.0
2018-08-07,'603605,賙應捇,42.08,42.5,39.66,41.31,41.09,0.99,2.4093,9.8154,4907706,201692305.0,8416000000.0,2104000000.0
2018-08-06,'603605,賙應捇,41.09,45.3,40.7,45.0,45.22,-4.13,-9.1331,7.6099,3804951,162530541.0,8218000000.0,2054500000.0
2018-08-03,'603605,賙應捇,45.22,46.8,44.91,45.65,46.03,-0.81,-1.7597,3.091,1545504,70772574.0,9044000000.0,2261000000.0
2018-08-02,'603605,賙應捇,46.03,46.7,43.3,45.85,46.21,-0.18,-0.3895,5.2321,2616038,118073609.0,9206000000.0,2301500000.0
2018-08-01,'603605,賙應捇,46.21,47.95,46.0,47.95,47.25,-1.04,-2.2011,5.2726,2636313,122921864.0,9242000000.0,2310500000.0
2018-07-31,'603605,賙應捇,47.25,47.49,46.02,46.12,45.84,1.41,3.0759,6.7455,3372754,158333268.0,9450000000.0,2362500000.0
2018-07-30,'603605,賙應捇,45.84,47.35,45.15,46.45,45.82,0.02,0.0436,5.7802,2890088,133621926.0,9168000000.0,2292000000.0
2018-07-27,'603605,賙應捇,45.82,48.7,45.7,47.65,47.33,-1.51,-3.1904,5.5288,2764400,131176380.0,9164000000.0,2291000000.0
2018-07-26,'603605,賙應捇,47.33,48.78,47.08,48.48,49.39,-2.06,-4.1709,5.9307,2965353,141313100.0,9466000000.0,2366500000.0
2018-07-25,'603605,賙應捇,49.39,50.48,48.17,48.65,48.65,0.74,1.5211,8.1799,4089960,202900378.0,9878000000.0,2469500000.0
2018-07-24,'603605,賙應捇,48.65,49.05,47.01,48.31,49.03,-0.38,-0.775,7.0921,3546058,171167829.0,9730000000.0,2432500000.0
2018-07-23,'603605,賙應捇,49.03,49.5,46.72,48.0,48.68,0.35,0.719,6.4717,3235838,155774345.0,9806000000.0,2451500000.0
2018-07-20,'603605,賙應捇,48.68,50.39,47.11,49.21,49.52,-0.84,-1.6963,8.2396,4119786,200627103.0,9736000000.0,2434000000.0
2018-07-19,'603605,賙應捇,49.52,50.73,48.4,50.6,51.4,-1.88,-3.6576,7.242,3620998,178525506.0,9904000000.0,2476000000.0
2018-07-18,'603605,賙應捇,51.4,52.86,50.1,52.81,53.06,-1.66,-3.1285,8.0644,4032190,206479265.0,10280000000.0,2570000000.0
2018-07-17,'603605,賙應捇,53.06,53.44,50.72,51.8,51.74,1.32,2.5512,6.5384,3269193,171060785.0,10612000000.0,2653000000.0
2018-07-16,'603605,賙應捇,51.74,54.41,48.56,48.97,49.46,2.28,4.6098,9.7408,4870416,251667313.0,10348000000.0,2587000000.0
2018-07-13,'603605,賙應捇,49.46,50.5,47.58,49.9,48.98,0.48,0.98,8.8347,4417369,216924250.0,9892000000.0,2473000000.0
2018-07-12,'603605,賙應捇,48.98,48.98,44.27,44.27,44.53,4.45,9.9933,7.2148,3607407,169469796.0,9796000000.0,2449000000.0
2018-07-11,'603605,賙應捇,44.53,45.5,43.01,44.22,45.13,-0.6,-1.3295,6.1743,3087128,136905053.0,8906000000.0,2226500000.0
2018-07-10,'603605,賙應捇,45.13,46.2,44.41,45.9,45.3,-0.17,-0.3753,8.108,4053983,183068741.0,9026000000.0,2256500000.0
2018-07-09,'603605,賙應捇,45.3,45.3,41.51,41.6,41.18,4.12,10.0049,10.0939,5046944,220998196.0,9060000000.0,2265000000.0
2018-07-06,'603605,賙應捇,41.18,43.81,39.55,43.15,42.59,-1.41,-3.3106,8.0295,4014731,166009246.0,8236000000.0,2059000000.0
2018-07-05,'603605,賙應捇,42.59,44.0,41.43,41.91,42.33,0.26,0.6142,5.3795,2689752,114853828.0,8518000000.0,2129500000.0
2018-07-04,'603605,賙應捇,42.33,45.15,42.28,42.95,43.45,-1.12,-2.5777,5.7128,2856381,124241117.0,8466000000.0,2116500000.0
2018-07-03,'603605,賙應捇,43.45,44.0,41.6,43.22,43.66,-0.21,-0.481,6.7965,3398267,145442819.0,8690000000.0,2172500000.0
