�梪�,嘖き測鎢,靡備,彶攫歎,郔詢歎,郔腴歎,羲攫歎,ヶ彶攫,梀視塗,梀視盟,遙忒薹,傖蝠講,傖蝠踢塗,軞庈硉,霜籵庈硉
2019-04-09,'300345,綻迻陔第,5.22,5.29,5.06,5.07,5.04,0.18,3.5714,3.5249,15555060,81006774.02,2303562421.26,2303562421.26
2019-04-08,'300345,綻迻陔第,5.04,5.24,4.95,5.23,5.2,-0.16,-3.0769,2.8622,12630908,64329372.04,2224129234.32,2224129234.32
2019-04-04,'300345,綻迻陔第,5.2,5.25,5.15,5.18,5.18,0.02,0.3861,2.5516,11260196,58551683.95,2294736511.6,2294736511.6
2019-04-03,'300345,綻迻陔第,5.18,5.24,5.08,5.15,5.21,-0.03,-0.5758,2.7997,12354943,63881069.05,2285910601.94,2285910601.94
2019-04-02,'300345,綻迻陔第,5.21,5.35,5.16,5.35,5.23,-0.02,-0.3824,3.225,14231851,74579843.79,2299149466.43,2299149466.43
2019-04-01,'300345,綻迻陔第,5.23,5.28,5.04,5.07,5.01,0.22,4.3912,3.9741,17537534,91239890.06,2307975376.09,2307975376.09
2019-03-29,'300345,綻迻陔第,5.01,5.03,4.85,4.85,4.85,0.16,3.299,2.2416,9891976,49052727.72,2210890369.83,2210890369.83
2019-03-28,'300345,綻迻陔第,4.85,5.02,4.85,4.98,4.96,-0.11,-2.2177,2.1237,9371900,46126128.0,2140283092.55,2140283092.55
2019-03-27,'300345,綻迻陔第,4.96,5.06,4.8,4.96,4.99,-0.03,-0.6012,2.6622,11748343,57917718.7,2188825595.68,2188825595.68
2019-03-26,'300345,綻迻陔第,4.99,5.36,4.97,5.36,5.35,-0.36,-6.729,4.5472,20066400,103569576.56,2202064460.17,2202064460.17
2019-03-25,'300345,綻迻陔第,5.35,5.44,5.03,5.15,5.2,0.15,2.8846,5.2795,23298308,123179157.2,2360930834.05,2360930834.05
2019-03-22,'300345,綻迻陔第,5.2,5.26,5.09,5.11,5.02,0.18,3.5857,5.5326,24415015,126491169.18,2294736511.6,2294736511.6
2019-03-21,'300345,綻迻陔第,5.02,5.02,4.92,4.93,4.95,0.07,1.4141,3.0119,13291205,66186646.41,2215303324.66,2215303324.66
2019-03-20,'300345,綻迻陔第,4.95,5.08,4.84,5.07,5.07,-0.12,-2.3669,3.343,14752352,72963390.5,2184412640.85,2184412640.85
2019-03-19,'300345,綻迻陔第,5.07,5.09,4.91,4.98,4.95,0.12,2.4242,3.5249,15555174,77807025.84,2237368098.81,2237368098.81
2019-03-18,'300345,綻迻陔第,4.95,5.01,4.82,4.86,4.9,0.05,1.0204,3.4094,15045365,74126561.65,2184412640.85,2184412640.85
2019-03-15,'300345,綻迻陔第,4.9,5.06,4.81,4.82,4.85,0.05,1.0309,3.4006,15006660,74129026.51,2162347866.7,2162347866.7
2019-03-14,'300345,綻迻陔第,4.85,5.1,4.77,4.95,5.11,-0.26,-5.0881,4.3591,19236420,94847425.8,2140283092.55,2140283092.55
2019-03-13,'300345,綻迻陔第,5.11,5.53,5.06,5.53,5.54,-0.43,-7.7617,6.3386,27972170,147859671.38,2255019918.13,2255019918.13
2019-03-12,'300345,綻迻陔第,5.54,5.85,5.43,5.49,5.56,-0.02,-0.3597,7.3613,32485088,180421417.64,2444776975.82,2444776975.82
2019-03-11,'300345,綻迻陔第,5.56,5.72,5.03,5.1,5.37,0.19,3.5382,9.3715,41355899,219414743.71,2453602885.48,2453602885.48
2019-03-08,'300345,綻迻陔第,5.37,5.95,5.2,5.95,5.42,-0.05,-0.9225,14.5437,64180856,364305181.71,2369756743.71,2369756743.71
2019-03-07,'300345,綻迻陔第,5.42,5.42,5.42,5.42,4.93,0.49,9.9391,0.3587,1582966,8579675.72,2391821517.86,2391821517.86
2019-03-06,'300345,綻迻陔第,0.0,0.0,0.0,0.0,4.93,None,None,0.0,0,0.0,2175586731.19,2175586731.19
2019-03-05,'300345,綻迻陔第,4.93,4.93,4.67,4.77,4.79,0.14,2.9228,9.1708,40470487,193758817.0,2175586731.19,2175586731.19
2019-03-04,'300345,綻迻陔第,4.79,4.95,4.63,4.63,4.75,0.04,0.8421,10.7708,47530871,226360654.52,2113805363.57,2113805363.57
2019-03-01,'300345,綻迻陔第,4.75,4.88,4.33,4.5,4.61,0.14,3.0369,12.6453,55803315,254838185.45,2096153544.25,2096153544.25
2019-02-28,'300345,綻迻陔第,4.61,4.91,4.55,4.6,4.46,0.15,3.3632,19.0431,84036130,396720251.02,2034372176.63,2034372176.63
2019-02-27,'300345,綻迻陔第,4.46,4.46,4.01,4.03,4.05,0.41,10.1235,5.542,24456538,106900410.82,1968177854.18,1968177854.18
2019-02-26,'300345,綻迻陔第,4.05,4.24,3.98,4.0,4.02,0.03,0.7463,5.1493,22723524,93422939.64,1787246706.15,1787246706.15
2019-02-25,'300345,綻迻陔第,4.02,4.08,3.88,3.89,3.86,0.16,4.1451,5.317,23463534,93334606.48,1774007841.66,1774007841.66
2019-02-22,'300345,綻迻陔第,3.86,3.87,3.77,3.8,3.8,0.06,1.5789,2.0786,9172671,35149616.16,1703400564.38,1703400564.38
2019-02-21,'300345,綻迻陔第,3.8,3.95,3.77,3.82,3.91,-0.11,-2.8133,3.4746,15333200,59258059.2,1676922835.4,1676922835.4
2019-02-20,'300345,綻迻陔第,3.91,3.93,3.78,3.82,3.83,0.08,2.0888,3.1926,14088667,54450063.23,1725465338.53,1725465338.53
2019-02-19,'300345,綻迻陔第,3.83,3.88,3.72,3.81,3.8,0.03,0.7895,2.792,12320900,46878140.0,1690161699.89,1690161699.89
2019-02-18,'300345,綻迻陔第,3.8,3.82,3.67,3.67,3.68,0.12,3.2609,2.6591,11734699,43982723.6,1676922835.4,1676922835.4
2019-02-15,'300345,綻迻陔第,3.68,3.78,3.6,3.6,3.63,0.05,1.3774,2.4086,10628916,39212319.04,1623967377.44,1623967377.44
2019-02-14,'300345,綻迻陔第,3.63,3.64,3.57,3.6,3.64,-0.01,-0.2747,1.4481,6390233,23065126.11,1601902603.29,1601902603.29
2019-02-13,'300345,綻迻陔第,3.64,3.64,3.53,3.55,3.55,0.09,2.5352,1.7542,7741200,27803449.0,1606315558.12,1606315558.12
2019-02-12,'300345,綻迻陔第,3.55,3.58,3.48,3.55,3.52,0.03,0.8523,1.321,5829568,20630131.68,1566598964.65,1566598964.65
2019-02-11,'300345,綻迻陔第,3.52,3.53,3.42,3.42,3.39,0.13,3.8348,1.0069,4443396,15451101.16,1553360100.16,1553360100.16
2019-02-01,'300345,綻迻陔第,3.39,3.42,3.26,3.3,3.27,0.12,3.6697,1.0319,4553701,15411901.4,1495991687.37,1495991687.37
2019-01-31,'300345,綻迻陔第,3.27,3.39,3.21,3.25,3.4,-0.13,-3.8235,2.0188,8908730,29320154.9,1443036229.41,1443036229.41
2019-01-30,'300345,綻迻陔第,3.4,3.54,3.4,3.53,3.52,-0.12,-3.4091,1.2917,5700200,19793302.0,1500404642.2,1500404642.2
2019-01-29,'300345,綻迻陔第,3.52,3.64,3.42,3.62,3.58,-0.06,-1.676,1.0235,4516600,15991773.0,1553360100.16,1553360100.16
2019-01-28,'300345,綻迻陔第,3.58,3.78,3.58,3.74,3.73,-0.15,-4.0214,1.1152,4921300,18217631.0,1579837829.14,1579837829.14
2019-01-25,'300345,綻迻陔第,3.73,3.78,3.69,3.78,3.79,-0.06,-1.5831,1.1525,5086100,19029377.0,1646032151.59,1646032151.59
2019-01-24,'300345,綻迻陔第,3.79,3.79,3.72,3.75,3.75,0.04,1.0667,0.81,3574501,13455556.24,1672509880.57,1672509880.57
2019-01-23,'300345,綻迻陔第,3.75,3.75,3.7,3.74,3.74,0.01,0.2674,0.5887,2598120,9684777.6,1654858061.25,1654858061.25
2019-01-22,'300345,綻迻陔第,3.74,3.83,3.71,3.83,3.81,-0.07,-1.8373,0.9756,4305100,16213899.99,1650445106.42,1650445106.42
2019-01-21,'300345,綻迻陔第,3.81,3.84,3.78,3.79,3.79,0.02,0.5277,1.0322,4555103,17335074.4,1681335790.23,1681335790.23
2019-01-18,'300345,綻迻陔第,3.79,3.82,3.74,3.8,3.77,0.02,0.5305,1.2421,5481200,20694036.0,1672509880.57,1672509880.57
2019-01-17,'300345,綻迻陔第,3.77,3.87,3.77,3.86,3.86,-0.09,-2.3316,1.3435,5928670,22578945.0,1663683970.91,1663683970.91
2019-01-16,'300345,綻迻陔第,3.86,3.92,3.85,3.91,3.9,-0.04,-1.0256,1.2433,5486677,21262863.96,1703400564.38,1703400564.38
2019-01-15,'300345,綻迻陔第,3.9,3.93,3.85,3.89,3.86,0.04,1.0363,1.4799,6530523,25418972.07,1721052383.7,1721052383.7
2019-01-14,'300345,綻迻陔第,3.86,3.92,3.85,3.91,3.91,-0.05,-1.2788,1.5167,6693220,25909705.8,1703400564.38,1703400564.38
2019-01-11,'300345,綻迻陔第,3.91,3.93,3.87,3.9,3.86,0.05,1.2953,1.8702,8253320,32224502.93,1725465338.53,1725465338.53
2019-01-10,'300345,綻迻陔第,3.86,3.97,3.81,3.92,3.95,-0.09,-2.2785,2.857,12607846,49057737.14,1703400564.38,1703400564.38
2019-01-09,'300345,綻迻陔第,3.95,4.05,3.88,3.92,4.05,-0.1,-2.4691,5.3095,23430787,92523099.19,1743117157.85,1743117157.85
2019-01-08,'300345,綻迻陔第,4.05,4.51,4.02,4.51,4.1,-0.05,-1.2195,9.159,40418236,173568844.66,1787246706.15,1787246706.15
2019-01-07,'300345,綻迻陔第,4.1,4.1,3.85,3.9,3.73,0.37,9.9196,1.7895,7897066,32143677.6,1809311480.3,1809311480.3
2019-01-04,'300345,綻迻陔第,3.73,3.74,3.51,3.51,3.63,0.1,2.7548,1.7995,7940920,29083796.4,1646032151.59,1646032151.59
2019-01-03,'300345,綻迻陔第,3.63,3.83,3.51,3.53,3.53,0.1,2.8329,1.8687,7462800,27311326.64,1601902603.29,1449676800.0
2019-01-02,'300345,綻迻陔第,3.53,3.54,3.47,3.51,3.48,0.05,1.4368,0.8207,3277681,11509112.91,1557773054.99,1409740800.0
2018-12-28,'300345,綻迻陔第,3.48,3.67,3.48,3.61,3.58,-0.1,-2.7933,1.263,5043740,17936346.2,1535708280.84,1389772800.0
2018-12-27,'300345,綻迻陔第,3.58,3.79,3.56,3.76,3.71,-0.13,-3.504,1.3376,5341961,19735910.26,1579837829.14,1429708800.0
2018-12-26,'300345,綻迻陔第,3.71,3.8,3.71,3.75,3.77,-0.06,-1.5915,1.2328,4923376,18470540.98,1637206241.93,1481625600.0
2018-12-25,'300345,綻迻陔第,3.77,3.87,3.67,3.85,3.93,-0.16,-4.0712,1.9936,7961676,29929818.52,1663683970.91,1505587200.0
2018-12-24,'300345,綻迻陔第,3.93,4.05,3.83,3.86,3.85,0.08,2.0779,2.5002,9984600,39268570.0,1734291248.19,1569484800.0
2018-12-21,'300345,綻迻陔第,3.85,3.9,3.82,3.88,3.89,-0.04,-1.0283,0.8952,3575000,13778884.0,1698987609.55,1537536000.0
2018-12-20,'300345,綻迻陔第,3.89,3.92,3.82,3.82,3.89,0.0,0.0,1.0368,4140600,16049411.0,1716639428.87,1553510400.0
2018-12-19,'300345,綻迻陔第,3.89,4.01,3.87,3.99,4.01,-0.12,-2.9925,1.3769,5498640,21599845.2,1716639428.87,1553510400.0
2018-12-18,'300345,綻迻陔第,4.01,4.05,3.92,3.97,4.01,0.0,0.0,1.4116,5637320,22395097.4,1769594886.83,1601433600.0
2018-12-17,'300345,綻迻陔第,4.01,4.02,3.92,4.0,4.02,-0.01,-0.2488,1.3555,5413500,21496488.0,1769594886.83,1601433600.0
2018-12-14,'300345,綻迻陔第,4.02,4.18,4.01,4.14,4.13,-0.11,-2.6634,2.0335,8121000,33334210.0,1774007841.66,1605427200.0
2018-12-13,'300345,綻迻陔第,4.13,4.17,4.06,4.12,4.14,-0.01,-0.2415,1.7998,7187820,29679629.2,1822550344.79,1649356800.0
2018-12-12,'300345,綻迻陔第,4.14,4.15,4.05,4.06,4.06,0.08,1.9704,1.7912,7153160,29485163.2,1826963299.62,1653350400.0
2018-12-11,'300345,綻迻陔第,4.06,4.06,4.0,4.0,4.01,0.05,1.2469,1.0573,4222500,17060743.0,1791659660.98,1621401600.0
2018-12-10,'300345,綻迻陔第,4.01,4.1,3.99,4.08,4.11,-0.1,-2.4331,1.5232,6082900,24529816.0,1769594886.83,1601433600.0
2018-12-07,'300345,綻迻陔第,4.11,4.22,4.07,4.16,4.17,-0.06,-1.4388,1.567,6257800,25852508.0,1813724435.13,1641369600.0
2018-12-06,'300345,綻迻陔第,4.17,4.2,4.09,4.09,4.13,0.04,0.9685,2.9076,11611645,48236546.7,1840202164.11,1665331200.0
2018-12-05,'300345,綻迻陔第,4.13,4.18,4.07,4.1,4.19,-0.06,-1.432,2.1023,8395747,34657131.7,1822550344.79,1649356800.0
2018-12-04,'300345,綻迻陔第,4.19,4.21,4.11,4.14,4.14,0.05,1.2077,2.1892,8742947,36452003.93,1849028073.77,1673318400.0
2018-12-03,'300345,綻迻陔第,4.14,4.18,4.1,4.12,4.02,0.12,2.9851,2.1214,8471866,35099498.24,1826963299.62,1653350400.0
2018-11-30,'300345,綻迻陔第,4.02,4.04,3.83,4.01,4.01,0.01,0.2494,2.3147,9244150,36615722.5,1774007841.66,1605427200.0
2018-11-29,'300345,綻迻陔第,4.01,4.26,4.0,4.23,4.18,-0.17,-4.067,2.4984,9977480,41151639.08,1769594886.83,1601433600.0
2018-11-28,'300345,綻迻陔第,4.18,4.24,4.05,4.24,4.13,0.05,1.2107,2.1836,8720226,36118232.56,1844615118.94,1669324800.0
2018-11-27,'300345,綻迻陔第,4.13,4.27,4.09,4.22,4.17,-0.04,-0.9592,2.1978,8777120,36630503.6,1822550344.79,1649356800.0
2018-11-26,'300345,綻迻陔第,4.17,4.29,4.0,4.2,4.23,-0.06,-1.4184,2.7398,10941480,45447724.2,1840202164.11,1665331200.0
2018-11-23,'300345,綻迻陔第,4.23,4.66,4.15,4.45,4.46,-0.23,-5.157,4.7218,18856858,83022206.95,1866679893.09,1689292800.0
2018-11-22,'300345,綻迻陔第,4.46,4.52,4.43,4.51,4.49,-0.03,-0.6682,2.5199,10063364,44983648.08,1968177854.18,1781145600.0
2018-11-21,'300345,綻迻陔第,4.49,4.49,4.3,4.32,4.43,0.06,1.3544,3.3459,13362065,58979322.1,1981416718.67,1793126400.0
2018-11-20,'300345,綻迻陔第,4.43,4.59,4.41,4.58,4.57,-0.14,-3.0635,4.009,16010480,71942825.8,1954938989.69,1769164800.0
2018-11-19,'300345,綻迻陔第,4.57,4.69,4.5,4.64,4.69,-0.12,-2.5586,5.1828,20697973,94795241.67,2016720357.31,1825075200.0
2018-11-16,'300345,綻迻陔第,4.69,4.8,4.42,4.52,4.53,0.16,3.532,9.3233,37233585,171804640.27,2069675815.27,1872998400.0
2018-11-15,'300345,綻迻陔第,4.53,4.53,4.44,4.52,4.48,0.05,1.1161,5.4269,21672692,97276577.65,1999068537.99,1809100800.0
2018-11-14,'300345,綻迻陔第,4.48,4.57,4.41,4.49,4.52,-0.04,-0.885,7.216,28817649,128724901.08,1977003763.84,1789132800.0
2018-11-13,'300345,綻迻陔第,4.52,4.75,4.26,4.26,4.34,0.18,4.1475,11.0438,44104647,198512243.34,1994655583.16,1805107200.0
2018-11-12,'300345,綻迻陔第,4.34,4.38,4.13,4.13,4.19,0.15,3.58,5.8762,23467030,100794470.62,1915222396.22,1733222400.0
2018-11-09,'300345,綻迻陔第,4.19,4.34,4.19,4.25,4.27,-0.08,-1.8735,3.4373,13727280,58311522.56,1849028073.77,1673318400.0
2018-11-08,'300345,綻迻陔第,4.27,4.41,4.21,4.25,4.2,0.07,1.6667,5.8092,23199764,99388474.76,1884331712.41,1705267200.0
2018-11-07,'300345,綻迻陔第,4.2,4.32,4.2,4.22,4.27,-0.07,-1.6393,4.3081,17204844,73129484.8,1853441028.6,1677312000.0
2018-11-06,'300345,綻迻陔第,4.27,4.34,4.16,4.32,4.42,-0.15,-3.3937,5.773,23054964,97707107.65,1884331712.41,1705267200.0
2018-11-05,'300345,綻迻陔第,4.42,4.47,4.18,4.21,4.26,0.16,3.7559,10.2271,40843086,177408549.81,1950526034.86,1765171200.0
2018-11-02,'300345,綻迻陔第,4.26,4.3,4.16,4.19,4.19,0.07,1.6706,9.2898,37099696,156755066.6,1879918757.58,1701273600.0
2018-11-01,'300345,綻迻陔第,4.19,4.32,4.11,4.15,4.23,-0.04,-0.9456,11.1132,44381564,186029587.68,1849028073.77,1673318400.0
2018-10-31,'300345,綻迻陔第,4.23,4.45,4.11,4.16,4.07,0.16,3.9312,16.8575,67322254,286978862.09,1866679893.09,1689292800.0
2018-10-30,'300345,綻迻陔第,4.07,4.07,3.77,3.77,3.7,0.37,10.0,12.3065,49147189,198753990.64,1796072615.81,1625395200.0
2018-10-29,'300345,綻迻陔第,3.7,3.88,3.7,3.8,3.98,-0.28,-7.0352,5.3851,21506044,81765906.68,1632793287.1,1477632000.0
2018-10-26,'300345,綻迻陔第,3.98,4.11,3.81,3.81,3.74,0.24,6.4171,9.2143,36798213,148096833.41,1756356022.34,1589452800.0
2018-10-25,'300345,綻迻陔第,3.74,3.77,3.62,3.66,3.87,-0.13,-3.3592,4.512,18018999,66487406.99,1650445106.42,1493606400.0
2018-10-24,'300345,綻迻陔第,3.87,3.96,3.8,3.86,3.97,-0.1,-2.5189,5.3276,21276443,82342349.43,1707813519.21,1545523200.0
2018-10-23,'300345,綻迻陔第,3.97,4.24,3.79,3.79,3.85,0.12,3.1169,9.7603,38978804,158613393.31,1751943067.51,1585459200.0
2018-10-22,'300345,綻迻陔第,3.85,3.95,3.73,3.75,3.63,0.22,6.0606,4.2076,16803500,64429808.0,1698987609.55,1537536000.0
2018-10-19,'300345,綻迻陔第,3.63,3.72,3.23,3.5,3.59,0.04,1.1142,3.0773,12289443,43274462.01,1601902603.29,1449676800.0
2018-10-18,'300345,綻迻陔第,3.59,3.95,3.57,3.93,3.97,-0.38,-9.5718,2.9618,11828400,44611011.2,1584250783.97,1433702400.0
2018-10-17,'300345,綻迻陔第,3.97,3.98,3.79,3.91,3.87,0.1,2.584,2.9125,11631336,45544677.72,1751943067.51,1585459200.0
2018-10-16,'300345,綻迻陔第,3.87,4.01,3.84,3.97,3.85,0.02,0.5195,2.3665,9450945,36989402.7,1707813519.21,1545523200.0
2018-10-15,'300345,綻迻陔第,3.85,4.03,3.84,3.96,3.92,-0.07,-1.7857,2.4699,9863600,38708727.0,1698987609.55,1537536000.0
2018-10-12,'300345,綻迻陔第,3.92,4.06,3.72,4.0,4.1,-0.18,-4.3902,4.7645,19027600,74685405.0,1729878293.36,1565491200.0
2018-10-11,'300345,綻迻陔第,4.1,4.47,4.1,4.35,4.56,-0.46,-10.0877,5.0024,19977480,84611594.2,1809311480.3,1637376000.0
2018-10-10,'300345,綻迻陔第,4.56,4.56,4.41,4.51,4.53,0.03,0.6623,3.6094,14414566,64456514.2,2012307402.48,1821081600.0
2018-10-09,'300345,綻迻陔第,4.53,4.61,4.46,4.57,4.51,0.02,0.4435,3.733,14908296,67311222.44,1999068537.99,1809100800.0
2018-10-08,'300345,綻迻陔第,4.51,4.73,4.51,4.73,4.84,-0.33,-6.8182,5.3056,21188300,97772455.0,1990242628.33,1801113600.0
2018-09-28,'300345,綻迻陔第,4.84,5.03,4.74,5.0,5.06,-0.22,-4.3478,8.3689,33421889,162673441.46,2135870137.72,1932902400.0
2018-09-27,'300345,綻迻陔第,5.06,5.28,4.92,4.92,5.39,-0.33,-6.1224,15.5754,62201939,315457761.96,2232955143.98,2020761600.0
2018-09-26,'300345,綻迻陔第,5.39,5.39,4.91,4.94,4.9,0.49,10.0,5.606,22388319,116792435.42,2378582653.37,2152550400.0
2018-09-25,'300345,綻迻陔第,4.9,5.01,4.81,4.85,5.02,-0.12,-2.3904,7.1825,28683954,140630704.6,2162347866.7,1956864000.0
2018-09-21,'300345,綻迻陔第,5.02,5.37,4.96,5.26,5.27,-0.25,-4.7438,11.6806,46647770,237080035.92,2215303324.66,2004787200.0
2018-09-20,'300345,綻迻陔第,5.27,5.68,5.22,5.49,5.27,0.0,0.0,20.4599,81708642,445327614.41,2325627195.41,2104627200.0
2018-09-19,'300345,綻迻陔第,5.27,5.27,4.91,5.0,4.79,0.48,10.0209,8.0693,32225626,165625865.28,2325627195.41,2104627200.0
2018-09-18,'300345,綻迻陔第,4.79,4.79,4.79,4.79,4.35,0.44,10.1149,2.3906,9547291,45731523.89,2113805363.57,1912934400.0
2018-09-17,'300345,綻迻陔第,4.35,4.39,4.26,4.39,4.38,-0.03,-0.6849,2.2138,8841212,38249163.87,1919635351.05,1737216000.0
2018-09-14,'300345,綻迻陔第,4.38,4.62,4.34,4.6,4.64,-0.26,-5.6034,5.0881,20319705,91134701.87,1932874215.54,1749196800.0
2018-09-13,'300345,綻迻陔第,4.64,4.67,4.47,4.49,4.47,0.17,3.8031,5.0024,19977580,91243813.22,2047611041.12,1853030400.0
2018-09-12,'300345,綻迻陔第,4.47,4.55,4.41,4.41,4.45,0.02,0.4494,1.9762,7892299,35437283.53,1972590809.01,1785139200.0
2018-09-11,'300345,綻迻陔第,4.45,4.54,4.4,4.42,4.43,0.02,0.4515,1.7613,7033999,31428204.55,1963764899.35,1777152000.0
2018-09-10,'300345,綻迻陔第,4.43,4.64,4.42,4.62,4.57,-0.14,-3.0635,2.7513,10987554,49396949.02,1954938989.69,1769164800.0
2018-09-07,'300345,綻迻陔第,4.57,4.63,4.45,4.5,4.44,0.13,2.9279,3.8029,15187160,68986273.98,2016720357.31,1825075200.0
2018-09-06,'300345,綻迻陔第,4.44,4.55,4.4,4.52,4.53,-0.09,-1.9868,2.5527,10194361,45477383.41,1959351944.52,1773158400.0
2018-09-05,'300345,綻迻陔第,4.53,4.67,4.44,4.45,4.5,0.03,0.6667,3.7647,15034701,68686720.58,1999068537.99,1809100800.0
2018-09-04,'300345,綻迻陔第,4.5,4.72,4.32,4.33,4.36,0.14,3.211,4.152,16581514,74912781.87,1985829673.5,1797120000.0
2018-09-03,'300345,綻迻陔第,4.36,4.46,4.24,4.45,4.43,-0.07,-1.5801,2.355,9405107,40810809.59,1924048305.88,1741209600.0
2018-08-31,'300345,綻迻陔第,4.43,4.62,4.43,4.62,4.65,-0.22,-4.7312,3.047,12168314,54734076.91,1954938989.69,1769164800.0
2018-08-30,'300345,綻迻陔第,4.65,4.81,4.65,4.75,4.69,-0.04,-0.8529,2.7662,11046940,52197002.2,2052023995.95,1857024000.0
2018-08-29,'300345,綻迻陔第,4.69,4.77,4.66,4.77,4.78,-0.09,-1.8828,2.2626,9036000,42473766.01,2069675815.27,1872998400.0
2018-08-28,'300345,綻迻陔第,4.78,4.83,4.72,4.77,4.75,0.03,0.6316,3.0803,12301300,58587007.0,2109392408.74,1908940800.0
2018-08-27,'300345,綻迻陔第,4.75,4.81,4.64,4.68,4.66,0.09,1.9313,3.4652,13838805,65417711.5,2096153544.25,1896960000.0
2018-08-24,'300345,綻迻陔第,4.66,4.79,4.62,4.71,4.67,-0.01,-0.2141,2.3335,9319259,43714233.4,2056436950.78,1861017600.0
2018-08-23,'300345,綻迻陔第,4.67,4.7,4.6,4.63,4.63,0.04,0.8639,2.3111,9229631,43063655.15,2060849905.61,1865011200.0
2018-08-22,'300345,綻迻陔第,4.63,4.83,4.62,4.81,4.8,-0.17,-3.5417,2.9089,11617100,54607573.0,2043198086.29,1849036800.0
2018-08-21,'300345,綻迻陔第,4.8,4.81,4.69,4.72,4.71,0.09,1.9108,2.8961,11565889,54983122.07,2118218318.4,1916928000.0
2018-08-20,'300345,綻迻陔第,4.71,4.74,4.6,4.67,4.67,0.04,0.8565,2.266,9049521,42305791.3,2078501724.93,1880985600.0
2018-08-17,'300345,綻迻陔第,4.67,4.88,4.66,4.86,4.81,-0.14,-2.9106,2.8267,11288797,53694815.21,2060849905.61,1865011200.0
2018-08-16,'300345,綻迻陔第,4.81,4.91,4.76,4.8,4.93,-0.12,-2.4341,3.229,12895503,62379415.61,2122631273.23,1920921600.0
2018-08-15,'300345,綻迻陔第,4.93,5.17,4.92,5.14,5.13,-0.2,-3.8986,4.1963,16758300,84088694.0,2175586731.19,1968844800.0
2018-08-14,'300345,綻迻陔第,5.13,5.25,5.06,5.08,5.03,0.1,1.9881,5.6531,22576069,116019159.74,2263845827.79,2048716800.0
2018-08-13,'300345,綻迻陔第,5.03,5.06,4.86,4.97,4.98,0.05,1.004,4.1087,16408607,81659161.88,2219716279.49,2008780800.0
2018-08-10,'300345,綻迻陔第,4.98,5.07,4.91,5.01,4.92,0.06,1.2195,3.2113,12824788,63798719.84,2197651505.34,1988812800.0
2018-08-09,'300345,綻迻陔第,4.92,4.97,4.76,4.76,4.81,0.11,2.2869,4.2416,16939321,82927690.1,2171173776.36,1964851200.0
2018-08-08,'300345,綻迻陔第,4.81,5.09,4.81,5.09,5.1,-0.29,-5.6863,5.1009,20371020,100846063.25,2122631273.23,1920921600.0
2018-08-07,'300345,綻迻陔第,5.1,5.11,4.85,4.97,4.99,0.11,2.2044,4.0273,16083396,80832389.07,2250606963.3,2036736000.0
2018-08-06,'300345,綻迻陔第,4.99,5.13,4.93,5.06,5.06,-0.07,-1.3834,3.4896,13935976,70217982.37,2202064460.17,1992806400.0
2018-08-03,'300345,綻迻陔第,5.06,5.4,4.92,5.07,5.04,0.02,0.3968,6.1441,24536897,125774590.88,2232955143.98,2020761600.0
2018-08-02,'300345,綻迻陔第,5.04,5.21,4.81,5.18,5.26,-0.22,-4.1825,5.7061,22788079,114940801.76,2224129234.32,2012774400.0
2018-08-01,'300345,綻迻陔第,5.26,5.55,5.11,5.2,5.24,0.02,0.3817,6.5443,26135394,138351679.4,2321214240.58,2100633600.0
2018-07-31,'300345,綻迻陔第,5.24,5.35,5.18,5.24,5.26,-0.02,-0.3802,4.8165,19235094,101037633.2,2312388330.92,2092646400.0
2018-07-30,'300345,綻迻陔第,5.26,5.63,5.26,5.6,5.84,-0.58,-9.9315,10.3004,41135500,220387251.1,2321214240.58,2100633600.0
2018-07-27,'300345,綻迻陔第,5.84,6.27,5.84,6.26,6.49,-0.65,-10.0154,13.6531,54525130,325609826.83,2577165620.72,2332262400.0
2018-07-26,'300345,綻迻陔第,6.49,6.62,5.97,6.02,6.02,0.47,7.8073,21.9176,87530003,567077739.35,2864007684.67,2591846400.0
2018-07-25,'300345,綻迻陔第,6.02,6.08,5.91,6.0,6.15,-0.13,-2.1138,6.2079,24791786,148718228.14,2656598807.66,2404147200.0
2018-07-24,'300345,綻迻陔第,6.15,6.28,6.1,6.11,6.17,-0.02,-0.3241,7.3601,29393117,181908284.89,2713967220.45,2456064000.0
2018-07-23,'300345,綻迻陔第,6.17,6.29,5.93,5.99,6.04,0.13,2.1523,8.1654,32609407,199665768.21,2722793130.11,2464051200.0
2018-07-20,'300345,綻迻陔第,6.04,6.09,5.85,5.91,6.0,0.04,0.6667,5.9325,23691856,141701191.38,2665424717.32,2412134400.0
2018-07-19,'300345,綻迻陔第,6.0,6.2,5.92,6.0,6.07,-0.07,-1.1532,6.0619,24208984,146143506.8,2647772898.0,2396160000.0
2018-07-18,'300345,綻迻陔第,6.07,6.37,6.04,6.3,6.31,-0.24,-3.8035,8.2367,32894256,203658416.17,2678663581.81,2424115200.0
2018-07-17,'300345,綻迻陔第,6.31,6.37,6.2,6.31,6.38,-0.07,-1.0972,5.0263,20072843,126019070.37,2784574497.73,2519961600.0
2018-07-16,'300345,綻迻陔第,6.38,6.49,6.21,6.35,6.36,0.02,0.3145,7.3382,29305692,185613703.21,2815465181.54,2547916800.0
